조사일,분류,지점명,채수위치,조사일,수온,pH,DO,투명도,탁도,Chl-a ,유해남조류세포수,Microcystis,Anabaena,Oscillatoria,Aphanizomenon,지오스민,2MIB,Microcystin-LR 
2017-06-29,하천,낙동강,강정·고령,2017.06.29,25.6,8.2,7.9,1.9,4.8,11.4,14946,14740,137,0,69,44,14,0
2017-07-03,하천,낙동강,강정·고령,2017.07.03,26.6,8,8,2,3.8,10.7,2845,2270,575,0,0,57,14,정량한계미만
2017-07-06,하천,낙동강,강정·고령,2017.07.06,27.5,8.1,8.9,0.9,8.7,26,45002,18620,2812,0,23570,18,11,0
2017-07-10,하천,낙동강,강정·고령,2017.07.10,26.9,7.4,8.1,0.6,11.3,17.3,6017,3920,1000,0,1097,14,8,정량한계미만
2017-07-13,하천,낙동강,강정·고령,2017.07.13,28.4,7.8,8.4,0.5,11.8,18.1,2358,2070,0,0,288,정량한계미만,정량한계미만,정량한계미만
2017-07-17,하천,낙동강,강정·고령,2017.07.17,27.6,7.3,8,0.5,13.3,16.5,477,430,0,0,47,,,
2017-07-24,하천,낙동강,강정·고령,2017.07.24,28.5,8.2,8.6,1.1,15.8,5.8,492,475,17,0,0,,,
2017-07-31,하천,낙동강,강정·고령,2017.07.31,25.4,7.3,8.7,0.4,19.8,20.6,1793,1780,0,0,13,,,
2017-08-07,하천,낙동강,강정·고령,2017.08.07,28.5,8.8,10.6,0.4,8.7,61.8,2552,2290,136,0,126,,,
2017-08-14,하천,낙동강,강정·고령,2017.08.14,26.4,7.2,7.9,0.8,8.4,9.6,645,525,35,0,85,,,
2017-08-21,하천,낙동강,강정·고령,2017.08.21,25.2,7.1,8.7,0.5,9.8,14.2,721,595,75,0,51,,,
2017-08-28,하천,낙동강,강정·고령,2017.08.28,27.4,8.4,9.9,0.9,6.3,18,487,450,19,0,18,,,
2017-09-04,하천,낙동강,강정·고령,2017.09.04,25.6,7.3,8.3,0.7,7.9,12,810,810,0,0,0,,,
2017-09-11,하천,낙동강,강정·고령,2017.09.11,24.4,7.4,9.2,0.9,5.4,28.7,245,245,0,0,0,,,
