조사일,분류,지점명,채수위치,조사일,수온,pH,DO,투명도,탁도,Chl-a ,유해남조류세포수,Microcystis,Anabaena,Oscillatoria,Aphanizomenon,지오스민,2MIB,Microcystin-LR 
2020-05-11,하천,합천창녕보,덕곡,2020.05.11,21.8,8.2,9.8,2.9,1.6,9.8,655.0,0.0,0.0,0.0,655.0,,,
2020-05-18,하천,합천창녕보,덕곡,2020.05.18,21.8,8.4,10.4,2.3,1.0,25.0,263.0,0.0,0.0,0.0,263.0,,,
2020-05-25,하천,합천창녕보,덕곡,2020.05.25,22.9,8.4,12.2,2.0,1.5,12.6,604.0,0.0,0.0,0.0,604.0,,,
2020-06-01,하천,합천창녕보,덕곡,2020.06.01,24.6,8.8,12.1,3.4,0.7,13.0,773.0,69.0,0.0,0.0,704.0,,,
2020-06-08,하천,합천창녕보,덕곡,2020.06.08,27.6,9.0,11.8,4.1,0.2,6.9,856.0,460.0,280.0,0.0,116.0,,,
2020-06-15,하천,합천창녕보,덕곡,2020.06.15,27.5,8.0,7.9,2.0,1.7,2.9,1189.0,665.0,0.0,0.0,524.0,,,
2020-06-22,하천,합천창녕보,덕곡,2020.06.22,30.1,9.4,15.0,2.2,2.0,64.6,24775.0,24400.0,92.0,0.0,283.0,,,
2020-06-29,하천,합천창녕보,덕곡,2020.06.29,26.8,8.0,7.7,2.2,2.1,17.3,3227.0,2200.0,0.0,0.0,1027.0,,,
2020-07-06,하천,합천창녕보,덕곡,2020.07.06,25.9,7.5,8.9,2.3,1.5,30.8,27176.0,26600.0,29.0,0.0,547.0,,,
2020-07-16,하천,합천창녕보,덕곡,2020.07.16,20.9,7.1,9.0,0.5,29.4,3.9,619.0,545.0,29.0,0.0,45.0,,,
2020-07-21,하천,합천창녕보,덕곡,2020.07.21,25.6,7.7,10.5,0.6,11.7,20.9,480.0,440.0,40.0,0.0,0.0,,,
2020-07-27,하천,합천창녕보,덕곡,2020.07.27,,,,,,,,,,,,,,
2020-08-04,하천,합천창녕보,덕곡,2020.08.04,23.3,7.3,9.0,0.4,25.0,3.1,99.0,60.0,12.0,0.0,27.0,,,
2020-08-10,하천,합천창녕보,덕곡,2020.08.10,,,,,,,,,,,,,,
2020-08-18,하천,합천창녕보,덕곡,2020.08.18,26.4,7.6,10.2,0.7,8.4,16.4,403.0,175.0,23.0,0.0,205.0,,,
2020-08-24,하천,합천창녕보,덕곡,2020.08.24,29.8,8.4,10.1,1.2,4.1,17.8,911.0,655.0,87.0,0.0,169.0,,,
2020-08-31,하천,합천창녕보,덕곡,2020.08.31,28.8,7.5,7.7,0.8,7.9,14.3,6277.0,6110.0,0.0,167.0,0.0,,,
2020-09-10,하천,합천창녕보,덕곡,2020.09.10,,,,,,,,,,,,,,
2020-09-14,하천,합천창녕보,덕곡,2020.09.14,25.3,7.5,9.5,0.5,16.3,10.3,6363.0,6210.0,59.0,28.0,66.0,,,
2020-09-21,하천,합천창녕보,덕곡,2020.09.21,23.8,7.5,10.1,0.6,17.3,12.0,1832.0,1785.0,0.0,0.0,47.0,,,
