 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2014-12-29,101534,2014,12,5회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.6,,,,,40.7,,6.8,,,,,,,,,15.2,3.181,0.009,284.0,0,,,,,,,0.022,,,2.470,,,,,7.8,정량한계미만,0.004,,6.4,,6.0,2.5,3.213,4.5,0.029,,
2016-01-04,5,2016,1,1회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.6,,,,,8.1,,5.6,,,,,,,,,13.5,1.842,0.017,374.0,0,,,,,,,0.171,,,1.163,,,,,7.9,정량한계미만,정량한계미만,,2.0,,5,5.5,1.861,3.1,0.020,,
2016-01-11,830,2016,1,2회차,낙동강,강정고령보(낙동왜관),다사,,정량한계미만,,정량한계미만,정량한계미만,,,1.7,,정량한계미만,,,10.7,정량한계미만,5.5,,,정량한계미만,,,,,,13.9,1.936,0.018,401.0,0,,,,,정량한계미만,,0.167,,,1.245,,정량한계미만,,,8.1,정량한계미만,0.003,,3.0,,4,4.8,1.990,3.8,0.019,,
2016-01-20,1301,2016,1,3회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.6,,,,,12.0,,5.5,,,,,,,,,11.8,2.327,0.012,428.0,0,,,,,,,0.269,,,1.184,,,,,8.1,정량한계미만,0.003,,3.2,,13,3.0,2.365,3.5,0.017,,
2016-01-26,1577,2016,1,4회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,1706,2016,2,1회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-11,2524,2016,2,2회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,2897,2016,2,3회차,낙동강,강정고령보(낙동왜관),다사,,정량한계미만,,정량한계미만,정량한계미만,,,2.0,,정량한계미만,,,15.8,정량한계미만,5.7,,,,,,,,,13.4,2.611,0.015,415.0,0,,,,,정량한계미만,,0.204,,,1.721,,정량한계미만,,,8.0,정량한계미만,0.006,,4.2,,15,4.0,2.687,3.8,0.027,,
2016-02-22,3263,2016,2,4회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.4,,,,,17.4,,6.0,,,,,,,,,13.5,2.645,0.015,416.0,0,,,,,,,0.179,,,1.823,,,,,8.0,정량한계미만,0.004,,4.4,,11,4.5,2.834,3.4,0.026,,
2016-02-29,3417,2016,2,5회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.9,,,,,14.1,,6.0,,,,,,,,,16.5,2.668,0.016,423.0,0,,,,,,,0.194,,,1.822,,,,,8.0,정량한계미만,0.004,,5.2,,38,5.0,2.683,4.0,0.026,,
