 Ã¤¼ö ÀÏÀÚ,No,¿¬µµ,¿ù,Á¶»çÈ¸Â÷,¼ö°è¸í,Áß±Ç¿ª¸í,ÃøÁ¤¼Ò¸í,¼ö½É,À½ÀÌ¿Â°è¸éÈ°¼ºÁ¦,À¯·®,¾ÈÆ¼¸ó,ºñ¼Ò,¹Ù·ý,º¥Á¨,»ý¹°È­ÇÐÀû»ê¼Ò¿ä±¸·®,»ç¿°È­Åº¼Ò,Ä«µå¹Å,Å¬·Î·ÎÆ÷¸§,¿°¼ÒÀÌ¿Â,Å¬·Î·ÎÇÊ,½Ã¾È,È­ÇÐÀû»ê¼Ò¿ä±¸·®,»öµµ,Å©·Ò,°¡Å©·Ò,±¸¸®,´ÙÀÌÅ¬·Î·Î¿¡Åº,´ÙÀÌÅ¬·Î·Î¸ÞÅº,´ÙÀÌ¿¡Æ¿Çí½ÇÇÁÅ»·¹ÀÌÆ®,´ÙÀÌ¿Á¼¼ÀÎ,¿ëÁ¸»ê¼Ò,¿ëÁ¸ÃÑÁú¼Ò,¿ëÁ¸ÃÑÀÎ,Àü±âÀüµµµµ,ºÐ¿ø¼º´ëÀå±Õ±º,¿ëÇØ¼ºÃ¶,ºÒ¼Ò,Çí»çÅ¬·Î·Îº¥Á¨,Æ÷¸§¾Ëµ¥È÷µå,¼öÀº,¿ëÇØ¼º¸Á°£,¾Ï¸ð´Ï¾Æ¼ºÁú¼Ò,³ë¸»Çí»êÃßÃâ¹°Áú,´ÏÄÌ,Áú»ê¼ºÁú¼Ò,À¯±âÀÎ,³³,Æú¸®Å¬·Î¸®³×ÀÌÆ¼µåºñÆä´Ò,Å×Æ®¶óÅ¬·Î·Î¿¡Æ¿·»,¼ö¼ÒÀÌ¿Â³óµµ,Æä³î·ù,ÀÎ»ê¿°ÀÎ,¼¿·¹´½,ºÎÀ¯¹°Áú,Æ®¸®Å¬·Î·Î¿¡Æ¿·»,ÃÑ´ëÀå±Õ±º,¼ö¿Â,ÃÑÁú¼Ò,ÃÑÀ¯±âÅº¼Ò,ÃÑÀÎ,Åõ¸íµµ,¾Æ¿¬
2019-08-12,22615,2019,8,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,9.0,,,,,,,0.5,,,,0.0,0.5,,4.0,,,,,,,0,,1.0,0.949,0.012,47.0,0,,,,,,,0.053,,,0.600,,,,,7.1,0.000,0.006,,1.6,,205,19.8,2.059,2.2,0.021,,
2019-09-09,22853,2019,9,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.3,0.00,,0.0000,0.00000,,0.0000,1.3,0.0000,0.00000,0.000,0.0,3.6,0.00,9.0,,,0.000,,0.0000,0.0000,0,0.000,9.6,0.940,0.007,64.0,8,,,0.000,0.000,0.0000000,,0.016,,,0.300,,0.00000,,0.000,8.9,0.000,0.011,,4.4,0.000,1120,26.3,1.138,2.6,0.039,1.5,
2019-09-09,22991,2019,9,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,5.5,0.00,,0.0000,0.00000,,0.0000,1.5,0.0000,0.00000,0.000,0.0,3.5,0.00,7.4,,,0.000,,0.0000,0.0000,0,0.000,6.0,0.897,0.006,73.0,1,,,0.000,0.000,0.0000000,,0.016,,,0.300,,0.00000,,0.000,7.7,0.000,0.002,,2.8,0.000,1046,23.8,1.478,2.4,0.025,,
2019-09-09,23123,2019,9,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,9.0,0.00,,0.0000,0.00000,,0.0000,0.9,0.0000,0.00000,0.000,0.0,3.4,0.00,5.1,,,0.000,,0.0000,0.0000,0,0.000,6.0,1.250,0.004,34.0,12,,,0.000,0.000,0.0000000,,0.071,,,0.400,,0.00000,,0.000,7.5,0.000,0.008,,5.6,0.000,2420,21.4,1.415,2.3,0.038,,
2019-10-14,23446,2019,10,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.4,,,,,,,0.9,,,,0.0,1.3,,4.2,,,,,,,0,,9.1,0.440,0.014,43.0,2,,,,,,,0.077,,,0.700,,,,,8.3,0.000,0.011,,2.0,,84,19.8,2.943,2.2,0.030,1.5,
2019-10-14,23582,2019,10,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,6.0,,,,,,,0.9,,,,0.0,0.6,,4.1,,,,,,,0,,8.1,0.770,0.015,46.0,4,,,,,,,0.176,,,0.800,,,,,8.0,0.000,0.002,,3.2,,1046,19.6,1.120,2.2,0.062,,
2019-10-14,23712,2019,10,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,9.5,,,,,,,0.7,,,,0.0,0.5,,3.9,,,,,,,0,,7.4,0.553,0.015,45.0,1,,,,,,,0.076,,,0.800,,,,,7.9,0.000,0.008,,4.0,,649,19.4,2.183,2.2,0.044,,
2019-11-11,23980,2019,11,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.4,,,,,,,1.2,,,,0.0,0.6,,2.0,,,,,,,0,,7.4,1.147,0.006,62.0,10,,,,,,,0.118,,,0.700,,,,,8.1,0.000,0.006,,2.8,,80,16.4,2.943,2.0,0.008,2.0,
2019-11-11,24118,2019,11,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,6.1,,,,,,,1.1,,,,0.0,0.9,,2.2,,,,,,,0,,7.4,1.564,0.007,61.0,3,,,,,,,0.146,,,0.700,,,,,7.8,0.000,0.006,,1.2,,14,16.3,1.588,1.8,0.012,,
2019-11-11,24250,2019,11,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,9.5,,,,,,,1.2,,,,0.0,0.2,,2.2,,,,,,,0,,7.4,1.087,0.011,61.0,1,,,,,,,0.177,,,0.700,,,,,7.7,0.000,0.005,,2.0,,14,16.3,2.183,1.9,0.012,,
2019-12-09,24519,2019,12,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.4,0.00,,0.0000,0.00000,,,0.6,,0.00000,,0.0,0.8,0.00,1.4,,,0.000,,,,0,,8.1,1.453,0.003,75.0,0,,,,,0.0000000,,0.027,,,0.700,,0.00000,,,7.4,0.000,0.006,,2.0,,5,10.7,1.772,1.4,0.014,3.0,
2019-12-09,24655,2019,12,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,6.1,0.00,,0.0000,0.00000,,,0.6,,0.00000,,0.0,0.7,0.00,1.7,,,0.000,,,,0,,7.9,1.594,0.009,74.0,0,,,,,0.0000000,,0.034,,,0.700,,0.00000,,,7.2,0.000,0.005,,1.6,,1,10.6,1.699,1.6,0.015,,
2019-12-09,24788,2019,12,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,10.1,0.00,,0.0000,0.00000,,,0.8,,0.00000,,0.0,1.7,0.00,2.8,,,0.000,,,,0,,7.9,1.088,0.006,70.0,1,,,,,0.0000000,,0.014,,,0.700,,0.00000,,,7.3,0.000,0.002,,2.0,,2,10.0,1.171,2.5,0.008,,
2020-01-13,25078,2020,1,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,,,,,,,1.6,,,,0.0,1.0,,2.2,,,,,,,0,,7.3,1.342,0.001,82.0,1,,,,,,,0.267,,,1.000,,,,,7.4,0.000,0.001,,0.8,,67,6.4,1.530,2.1,0.002,2.5,
2020-01-13,25218,2020,1,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,5.0,,,,,,,1.7,,,,0.0,0.4,,2.5,,,,,,,0,,7.6,1.180,0.008,84.0,1,,,,,,,0.029,,,1.000,,,,,7.5,0.000,0.002,,0.8,,108,6.3,2.173,1.8,0.008,,
2020-01-13,25352,2020,1,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,10.0,,,,,,,1.5,,,,0.0,0.9,,2.4,,,,,,,0,,7.7,1.254,0.003,87.0,1,,,,,,,0.091,,,1.000,,,,,7.6,0.000,0.002,,1.2,,225,6.1,1.635,1.9,0.007,,
2020-02-03,25545,2020,2,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,,,,,,,1.4,,,,0.0,0.4,,2.3,,,,,,,0,,10.3,1.205,0.000,110.0,1,,,,,,,0.010,,,1.200,,,,,7.6,0.000,0.001,,1.6,,6,6.4,1.301,1.4,0.004,3.0,
2020-02-03,25688,2020,2,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,5.0,,,,,,,1.8,,,,0.0,0.4,,3.1,,,,,,,0,,10.1,1.134,0.012,113.0,1,,,,,,,0.057,,,1.300,,,,,7.6,0.000,0.003,,2.0,,4,6.3,1.428,1.7,0.015,,
2020-02-03,25823,2020,2,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,9.5,,,,,,,1.7,,,,0.0,0.8,,2.9,,,,,,,0,,10.0,1.521,0.007,116.0,1,,,,,,,0.048,,,1.300,,,,,7.6,0.000,0.004,,2.4,,3,6.2,1.630,1.7,0.009,,
2020-03-09,26170,2020,3,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,0.00,,0.0000,0.00000,,0.0000,0.9,0.0000,0.00000,0.000,0.0,1.4,0.00,1.5,,,0.000,,0.0000,0.0000,0,0.000,11.8,1.296,0.004,112.0,1,,,0.000,0.000,0.0000000,,0.060,,,1.200,,0.00000,,0.000,7.0,0.000,0.004,,0.4,0.000,23,9.1,1.664,1.1,0.009,3.0,
2020-03-09,26308,2020,3,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.6,0.00,,0.0000,0.00000,,0.0000,1.0,0.0000,0.00000,0.000,0.0,0.7,0.00,1.6,,,0.000,,0.0000,0.0000,0,0.000,11.7,1.547,0.005,114.0,0,,,0.000,0.000,0.0000000,,0.054,,,1.300,,0.00000,,0.000,6.9,0.000,0.002,,0.8,0.000,12,9.0,3.022,1.3,0.014,,
2020-03-09,26442,2020,3,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.5,0.00,,0.0000,0.00000,,0.0000,1.0,0.0000,0.00000,0.000,0.0,0.9,0.00,1.6,,,0.000,,0.0000,0.0000,0,0.000,11.3,1.183,0.004,126.0,0,,,0.000,0.000,0.0000000,,0.064,,,1.300,,0.00000,,0.000,6.9,0.000,0.002,,0.8,0.000,9,8.4,1.753,1.4,0.013,,
2020-04-06,26694,2020,4,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,,,,,,,0.9,,,,0.0,0.9,,1.9,,,,,,,0,,11.0,1.289,0.001,110.0,4,,,,,,,0.060,,,1.000,,,,,7.9,0.000,0.002,,0.8,,29,13.9,1.578,1.7,0.006,5.0,
2020-04-06,26837,2020,4,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,5.0,,,,,,,0.8,,,,0.0,1.6,,1.9,,,,,,,0,,11.0,1.487,0.003,110.0,2,,,,,,,0.054,,,1.000,,,,,7.8,0.000,0.001,,0.4,,17,13.5,1.778,1.8,0.004,,
2020-04-06,26972,2020,4,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,0.8,,,,0.0,1.2,,2.0,,,,,,,0,,9.0,1.278,0.003,116.0,4,,,,,,,0.064,,,1.000,,,,,7.6,0.000,0.001,,0.8,,44,12.4,1.558,1.9,0.004,,
2020-05-11,27279,2020,5,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,0.8,,,,0.0,4.1,,2.0,,,,,,,0,,10.5,0.692,0.004,90.0,4,,,,,,,0.128,,,0.400,,,,,8.5,0.000,0.001,,0.8,,20,20.1,0.892,1.8,0.008,2.0,
2020-05-11,27418,2020,5,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,0.7,,,,0.0,4.3,,1.8,,,,,,,0,,10.3,0.895,0.004,95.0,3,,,,,,,0.121,,,0.500,,,,,7.9,0.000,0.002,,0.4,,16,18.8,1.086,1.6,0.009,,
2020-05-11,27551,2020,5,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,9.0,,,,,,,0.7,,,,0.0,5.2,,2.0,,,,,,,0,,6.3,0.739,0.007,93.0,2,,,,,,,0.104,,,0.500,,,,,7.1,0.000,0.005,,0.8,,17,16.7,0.886,1.5,0.010,,
2020-06-11,27853,2020,6,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,0.00,,0.0000,0.00000,,,1.1,,0.00000,,0.0,2.0,0.00,2.4,,,0.000,,,,0,,9.7,0.680,0.006,110.0,1,,,,,0.0000000,,0.137,,,0.200,,0.00000,,,8.8,0.000,0.001,,1.2,,4,26.9,0.782,1.8,0.015,3.0,
2020-06-11,27988,2020,6,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,2.5,0.00,,0.0000,0.00000,,,1.1,,0.00000,,0.0,1.0,0.00,2.8,,,0.000,,,,0,,9.4,0.671,0.004,111.0,2,,,,,0.0000000,,0.088,,,0.200,,0.00000,,,8.2,0.000,0.002,,2.0,,2,23.8,1.086,2.2,0.013,,
2020-06-11,28120,2020,6,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,5.0,0.00,,0.0000,0.00000,,,1.3,,0.00000,,0.0,1.9,0.00,2.7,,,0.000,,,,0,,0.9,0.607,0.005,94.0,1,,,,,0.0000000,,0.129,,,0.200,,0.00000,,,7.0,0.000,0.005,,1.2,,12,19.0,0.829,1.9,0.015,,
2020-07-06,28353,2020,7,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,,,,,,,1.9,,,,0.0,5.5,,4.7,,,,,,,0,,9.0,0.583,0.018,99.0,0,,,,,,,0.291,,,0.200,0.0000,,0.0000,,8.2,0.000,0.001,,1.6,,4,25.1,0.772,2.9,0.022,2.0,
2020-07-06,28494,2020,7,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.8,,,,0.0,1.9,,4.3,,,,,,,0,,9.1,0.586,0.016,97.0,0,,,,,,,0.405,,,0.300,0.0000,,0.0000,,7.8,0.000,0.002,,2.4,,24,24.5,1.104,3.1,0.028,,
2020-07-06,28627,2020,7,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,2.0,,,,0.0,2.7,,4.4,,,,,,,0,,6.5,1.344,0.020,67.0,1,,,,,,,0.474,,,0.400,0.0000,,0.0000,,7.5,0.000,0.005,,2.0,,87,22.4,1.980,3.0,0.026,,
2020-08-11,28941,2020,8,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,,,,,,,1.4,,,,0.0,1.8,,3.5,,,,,,,0,,8.1,1.021,0.069,55.0,2,,,,,,,0.631,,,0.600,,,,,7.3,0.000,0.033,,28.4,,4,23.3,1.133,2.4,0.070,0.5,
2020-08-11,29079,2020,8,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.4,,,,0.0,1.2,,3.2,,,,,,,0,,7.9,0.880,0.045,45.0,3,,,,,,,0.565,,,0.600,,,,,6.8,0.000,0.055,,27.6,,16,22.2,0.913,2.3,0.069,,
2020-08-11,29212,2020,8,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,1.2,,,,0.0,1.6,,3.1,,,,,,,0,,8.2,1.038,0.035,33.0,2,,,,,,,0.518,,,0.500,,,,,6.7,0.000,0.036,,23.2,,24,21.1,1.360,2.2,0.062,,
2020-09-08,29471,2020,9,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,0.00,,0.0000,0.00000,,0.0000,1.0,0.0000,0.00000,0.000,0.0,4.2,0.00,2.8,,,0.000,,0.0000,0.0000,0,0.000,9.0,0.581,0.016,48.0,1081,,,0.000,0.000,0.0000000,,0.630,,,0.500,,0.00000,,0.000,7.7,0.000,0.008,,2.8,0.000,2495,21.4,0.727,1.6,0.019,0.5,
2020-09-08,29612,2020,9,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,0.00,,0.0000,0.00000,,0.0000,1.2,0.0000,0.00000,0.000,0.0,4.6,0.00,3.2,,,0.000,,0.0000,0.0000,0,0.000,8.9,0.954,0.023,58.0,809,,,0.000,0.000,0.0000000,,0.446,,,0.700,,0.00000,,0.000,7.3,0.000,0.008,,3.2,0.000,24196,20.8,1.102,2.1,0.025,,
2020-09-08,29745,2020,9,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,0.00,,0.0000,0.00000,,0.0000,1.2,0.0000,0.00000,0.000,0.0,4.0,0.00,3.1,,,0.000,,0.0000,0.0000,0,0.000,8.9,0.643,0.030,59.0,7270,,,0.000,0.000,0.0000000,,0.522,,,0.700,,0.00000,,0.000,7.0,0.000,0.017,,3.6,0.000,8664,20.6,1.021,2.0,0.039,,
2020-10-12,30059,2020,10,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,,,,,,,1.0,,,,0.0,4.6,,3.0,,,,,,,0,,9.5,0.622,0.001,68.0,0,,,,,,,0.126,,,0.500,,,,,8.0,0.000,0.001,,1.6,,55,20.5,0.703,1.9,0.004,2.5,
2020-10-12,30198,2020,10,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.0,,,,0.0,3.9,,3.0,,,,,,,0,,9.4,1.139,0.004,68.0,0,,,,,,,0.297,,,0.500,,,,,8.0,0.000,0.002,,2.0,,88,20.4,1.615,1.9,0.004,,
2020-10-12,30331,2020,10,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,0.9,,,,0.0,4.1,,3.1,,,,,,,0,,9.3,0.787,0.004,69.0,1,,,,,,,0.262,,,0.500,,,,,7.9,0.000,0.002,,1.6,,30,20.3,0.990,2.1,0.005,,
2020-11-02,30518,2020,11,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,,,,,,,1.4,,,,0.0,1.6,,3.9,,,,,,,0,,9.2,0.996,0.001,91.0,0,,,,,,,0.532,,,0.500,,,,,8.3,0.000,0.002,,1.2,,3,16.7,1.424,2.7,0.005,2.5,
2020-11-02,30659,2020,11,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.5,,,,0.0,1.1,,3.9,,,,,,,0,,9.0,1.312,0.008,90.0,3,,,,,,,0.533,,,0.500,,,,,8.1,0.000,0.003,,1.2,,2,16.6,1.527,2.8,0.010,,
2020-11-02,30792,2020,11,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,1.4,,,,0.0,1.8,,3.8,,,,,,,0,,8.4,0.887,0.005,83.0,2,,,,,,,0.530,,,0.500,,,,,7.9,0.000,0.002,,0.8,,7,16.4,0.967,2.6,0.007,,
2020-12-01,31095,2020,12,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,0.00,,0.0000,0.00000,,,1.3,,0.00000,,0.0,4.6,0.00,3.6,,,0.000,,,,0,,10.5,1.569,0.009,101.0,1,,,,,0.0000000,,0.261,,,0.500,,0.00000,,,8.6,0.000,0.004,,1.2,,2,11.7,1.888,2.7,0.012,2.0,
2020-12-01,31236,2020,12,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,0.00,,0.0000,0.00000,,,1.4,,0.00000,,0.0,4.5,0.00,3.9,,,0.000,,,,0,,10.0,1.919,0.006,100.0,0,,,,,0.0000000,,0.305,,,0.500,,0.00000,,,8.2,0.000,0.003,,0.8,,2,11.6,2.662,2.9,0.013,,
2020-12-01,31369,2020,12,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,0.00,,0.0000,0.00000,,,1.5,,0.00000,,0.0,4.6,0.00,4.2,,,0.000,,,,0,,9.9,1.220,0.008,97.0,0,,,,,0.0000000,,0.276,,,0.500,,0.00000,,,8.0,0.000,0.002,,1.2,,1,11.4,1.986,3.4,0.008,,
2021-01-11,31715,2021,1,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,,,,,,,1.0,,,,0.0,4.0,,3.1,,,,,,,0,,14.1,1.304,0.003,117.0,1,,,,,,,0.171,,,0.700,,,,,7.9,0.000,0.002,,0.4,,2,3.0,1.880,2.0,0.004,2.5,
2021-01-11,31848,2021,1,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.0,,,,0.0,4.1,,3.0,,,,,,,0,,13.7,1.670,0.011,117.0,0,,,,,,,0.186,,,0.800,,,,,7.9,0.000,0.003,,0.4,,2,3.1,2.084,1.9,0.013,,
2021-01-11,31975,2021,1,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,0.6,,,,0.0,4.6,,3.3,,,,,,,0,,13.3,1.866,0.007,120.0,0,,,,,,,0.202,,,0.700,,,,,7.8,0.000,0.009,,0.4,,1,3.6,1.914,2.2,0.010,,
2021-02-01,32162,2021,2,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,0.3,,,,0.0,4.4,,2.6,,,,,,,0,,13.5,1.397,0.001,128.0,0,,,,,,,0.112,,,1.000,,,,,8.0,0.000,0.001,,0.4,,0,4.4,1.420,1.8,0.005,3.0,
2021-02-01,32300,2021,2,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.5,,,,,,,1.3,,,,0.0,3.8,,2.6,,,,,,,0,,13.4,2.125,0.002,129.0,0,,,,,,,0.111,,,0.900,,,,,8.0,0.000,0.002,,0.4,,1,4.4,2.762,1.9,0.004,,
2021-02-01,32430,2021,2,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.9,,,,,,,0.7,,,,0.0,3.5,,2.6,,,,,,,0,,13.3,1.380,0.002,131.0,0,,,,,,,0.120,,,0.900,,,,,8.0,0.000,0.002,,0.0,,6,4.3,1.633,1.8,0.003,,
2021-03-02,32704,2021,3,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,0.01,,0.0000,0.00000,,0.0000,1.2,0.0000,0.00000,0.000,0.0,2.7,0.00,2.8,,,0.000,,0.0000,0.0000,0,0.000,12.9,0.923,0.000,139.0,0,,,0.000,0.000,0.0000000,,0.284,,,1.100,,0.00000,,0.000,8.2,0.000,0.001,,2.0,0.000,0,7.3,1.234,1.8,0.002,3.0,
2021-03-02,32847,2021,3,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,0.01,,0.0000,0.00000,,0.0000,1.5,0.0000,0.00000,0.000,0.0,2.1,0.00,2.3,,,0.000,,0.0000,0.0000,0,0.000,12.9,0.795,0.002,140.0,2,,,0.000,0.000,0.0000000,,0.306,,,1.100,,0.00000,,0.000,8.4,0.000,0.001,,1.6,0.000,0,7.2,1.919,2.1,0.008,,
2021-03-02,32981,2021,3,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,0.01,,0.0000,0.00000,,0.0000,1.2,0.0000,0.00000,0.000,0.0,3.3,0.00,2.5,,,0.000,,0.0000,0.0000,0,0.000,12.9,1.005,0.000,140.0,0,,,0.000,0.000,0.0000000,,0.323,,,1.100,,0.00000,,0.000,8.3,0.000,0.001,,1.2,0.000,0,7.2,1.334,1.8,0.007,,
2021-04-06,33316,2021,4,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,,,,,,,1.0,,,,0.0,3.3,,2.5,,,,,,,0,,11.6,0.991,0.002,130.0,2,,,,,,,0.165,,,1.000,,,,,7.7,0.000,0.001,,0.8,,11,14.8,1.111,1.6,0.008,3.0,
2021-04-06,33460,2021,4,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.1,,,,0.0,3.1,,2.6,,,,,,,0,,10.5,1.553,0.001,128.0,3,,,,,,,0.132,,,1.000,,,,,7.7,0.000,0.001,,1.2,,4,14.6,1.896,1.6,0.004,,
2021-04-06,33595,2021,4,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,1.0,,,,0.0,3.2,,2.6,,,,,,,0,,9.0,0.844,0.009,138.0,2,,,,,,,0.080,,,0.900,,,,,7.7,0.000,0.001,,0.8,,4,12.5,1.007,1.6,0.011,,
2021-05-04,33867,2021,5,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,0.8,,,,0.0,1.0,,3.6,,,,,,,0,,10.0,1.084,0.002,99.0,0,,,,,,,0.036,,,0.700,,,,,7.6,0.000,0.002,,0.4,,7,18.2,1.207,1.4,0.003,3.0,
2021-05-04,34009,2021,5,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.1,,,,0.0,0.7,,2.9,,,,,,,0,,9.9,1.508,0.004,98.0,0,,,,,,,0.033,,,0.700,,,,,7.5,0.000,0.002,,0.8,,13,18.1,1.551,1.6,0.006,,
2021-05-04,34143,2021,5,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,7.0,,,,,,,1.0,,,,0.0,1.0,,3.6,,,,,,,0,,9.4,1.361,0.003,99.0,0,,,,,,,0.035,,,0.700,,,,,7.5,0.000,0.001,,14.4,,28,17.5,1.483,2.3,0.012,,
2021-06-07,34473,2021,6,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,0.5,0.00,,0.0000,0.00000,,,0.3,,0.00000,,0.0,3.5,0.00,2.2,,,0.000,,,,0,,9.2,0.976,0.004,94.0,0,,,,,0.0000000,,0.016,,,0.400,,0.00000,,,7.8,0.000,0.002,,0.4,,28,23.7,1.028,1.8,0.005,3.0,
2021-06-07,34610,2021,6,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,0.00,,0.0000,0.00000,,,0.4,,0.00000,,0.0,3.8,0.00,2.5,,,0.000,,,,0,,9.2,1.024,0.001,95.0,0,,,,,0.0000000,,0.053,,,0.400,,0.00000,,,7.8,0.000,0.001,,1.2,,19,23.2,1.057,2.0,0.003,,
