,측정소명,수온,수소이온농도,전기전도도,용존산소,탁도,총유기탄소,총질소,총인,클로로필,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,벤젠,톨루엔,에틸벤젠,자일렌,자일렌,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌
2017-04-03,회상,12.7,7.9,249.0,8.1,9.4,3.4,1.717,ND,12.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-04,회상,13.6,7.9,247.0,8.1,8.6,3.6,1.795,ND,11.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-05,회상,14.0,8.0,246.0,7.8,8.1,3.8,1.89,ND,13.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-06,회상,14.0,8.1,247.0,,9.0,3.7,1.919,0.003,17.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-07,회상,15.0,8.0,250.0,,8.6,3.6,1.922,ND,14.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-08,회상,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-09,회상,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-10,회상,16.5,7.9,231.0,8.8,12.2,3.2,2.237,0.006,18.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-11,회상,15.9,7.8,231.0,8.6,12.5,3.1,2.228,0.005,20.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-12,회상,15.0,7.8,234.0,9.0,12.1,3.1,1.98,0.004,19.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-13,회상,15.1,8.1,234.0,9.5,13.3,3.0,1.962,0.003,25.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-14,회상,15.6,8.4,229.0,10.1,13.6,3.0,2.063,ND,30.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-15,회상,16.5,8.4,232.0,10.3,14.3,2.8,2.102,0.004,35.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-16,회상,17.3,8.5,230.0,10.5,13.5,2.8,2.03,0.004,37.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-17,회상,17.2,8.1,226.0,8.4,9.6,2.8,2.082,0.004,25.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-18,회상,17.3,7.9,229.0,,11.3,2.6,2.201,0.005,15.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-19,회상,16.5,7.7,235.0,7.8,13.4,2.6,2.081,0.005,13.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-20,회상,15.9,7.8,227.0,8.1,16.9,2.8,2.065,0.005,16.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-21,회상,15.6,7.8,225.0,8.1,17.5,2.9,2.171,0.007,16.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-22,회상,17.6,8.3,228.0,10.1,13.8,3.1,2.183,0.006,29.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-23,회상,18.0,8.4,228.0,10.4,13.8,3.1,2.114,0.005,30.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-24,회상,18.2,8.5,229.0,10.0,11.6,2.9,2.032,0.004,23.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-25,회상,18.3,8.6,225.0,10.4,11.2,3.0,2.035,ND,29.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-26,회상,18.7,8.7,218.0,9.7,9.8,2.9,2.064,ND,28.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-27,회상,18.2,8.6,221.0,9.3,10.8,2.8,2.069,ND,31.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-28,회상,18.7,8.7,221.0,9.3,11.0,2.8,2.105,0.004,29.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-29,회상,19.2,8.8,219.0,9.0,10.3,2.8,2.136,0.005,24.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-30,회상,19.9,8.8,218.0,7.8,,,2.138,0.009,17.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-01,회상,19.9,8.9,219.0,7.9,8.2,,2.009,0.011,14.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-02,회상,20.4,9.0,227.0,8.4,8.9,,,0.011,20.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-03,회상,21.5,8.9,229.0,8.6,8.8,,,0.005,16.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-04,회상,21.9,8.8,231.0,8.6,,,,0.004,9.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-05,회상,22.2,8.7,231.0,8.4,14.1,,2.045,0.005,5.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-06,회상,21.2,8.6,232.0,8.4,,,2.004,0.01,7.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-07,회상,20.8,8.5,233.0,7.2,,,1.973,0.015,8.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-08,회상,20.9,8.4,234.0,6.9,,,1.882,0.015,8.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-09,회상,20.6,8.4,234.0,6.9,12.9,,1.832,0.004,7.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-10,회상,20.3,8.2,234.0,6.8,13.8,,1.855,0.005,8.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-11,회상,,,,,,,1.863,0.006,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-12,회상,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-13,회상,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-14,회상,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-15,회상,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-16,회상,21.2,8.5,236.0,8.1,12.7,2.8,1.627,0.017,12.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-17,회상,21.1,8.5,237.0,8.4,12.5,2.8,1.647,0.022,11.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-18,회상,21.4,8.6,238.0,9.3,13.6,2.8,1.662,0.031,8.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-19,회상,21.9,8.5,238.0,8.6,14.5,2.8,1.651,0.035,6.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-20,회상,22.4,8.5,240.0,8.0,13.3,2.8,1.721,0.034,5.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-21,회상,23.1,8.4,242.0,8.5,12.9,2.7,,0.031,4.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-22,회상,23.7,8.4,240.0,8.5,11.3,2.7,1.928,0.025,3.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-23,회상,23.9,8.4,237.0,8.2,10.7,2.9,1.608,0.019,4.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-24,회상,24.1,8.6,236.0,8.3,9.6,3.1,1.323,0.006,6.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-25,회상,24.2,8.6,236.0,,8.5,3.1,1.349,0.006,6.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-26,회상,23.2,8.5,235.0,8.5,9.4,3.2,1.396,0.008,14.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-27,회상,23.3,8.4,234.0,9.2,9.2,3.2,1.315,0.007,16.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-28,회상,24.0,8.6,234.0,10.0,8.1,3.1,1.274,0.011,14.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-29,회상,25.2,8.6,234.0,7.6,7.8,3.1,1.256,0.011,9.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-30,회상,25.1,8.6,233.0,8.2,7.9,3.2,1.194,0.003,6.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-31,회상,24.8,8.8,229.0,8.9,8.6,3.4,1.294,0.004,8.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-01,회상,24.8,8.8,227.0,8.9,,3.3,1.418,0.017,13.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-02,회상,24.5,8.8,226.0,9.2,10.2,3.2,1.35,0.019,19.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-03,회상,24.2,8.8,224.0,9.3,11.6,3.2,1.339,0.018,24.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-04,회상,24.0,8.5,222.0,9.1,12.8,3.1,1.298,0.017,23.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-05,회상,24.6,8.6,219.0,8.7,,3.0,1.199,0.019,22.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-06,회상,24.0,8.9,219.0,9.6,12.4,3.0,1.149,0.018,21.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-07,회상,23.1,8.6,218.0,7.3,11.4,3.1,1.27,0.013,17.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-08,회상,22.8,8.5,217.0,6.2,9.6,3.4,1.293,0.008,14.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-09,회상,23.3,8.5,216.0,6.8,9.4,3.3,1.251,0.008,14.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-10,회상,23.8,8.7,216.0,8.1,9.1,3.4,1.154,0.004,14.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-11,회상,23.4,8.5,213.0,8.2,8.1,3.4,1.185,0.005,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-12,회상,23.4,8.6,215.0,7.2,8.5,3.4,1.15,0.006,12.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-13,회상,23.8,8.7,216.0,8.5,7.3,3.4,1.088,0.004,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-14,회상,23.6,8.7,217.0,9.1,6.1,3.4,1.167,0.006,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-15,회상,23.5,8.7,216.0,,6.9,3.4,1.193,0.006,12.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-16,회상,24.6,8.8,217.0,8.7,7.9,3.4,1.093,0.004,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-17,회상,25.5,8.7,218.0,8.6,6.4,3.3,1.082,0.007,10.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-18,회상,26.4,8.7,218.0,8.5,5.1,3.4,1.04,0.008,10.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-19,회상,26.3,8.6,217.0,8.4,5.4,3.3,1.021,0.01,10.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-20,회상,26.0,8.6,212.0,9.7,4.4,3.2,1.162,,7.7,,,,,,,,,,,,,,,
2017-06-21,회상,26.5,8.6,208.0,8.6,2.8,3.2,1.13,,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-22,회상,26.9,8.5,210.0,8.1,3.0,3.2,1.098,,4.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-23,회상,27.2,8.5,209.0,8.1,3.3,3.3,1.097,0.007,3.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-24,회상,27.3,8.4,209.0,8.9,3.3,3.2,1.126,0.009,3.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-25,회상,27.2,8.3,211.0,9.0,3.5,3.2,1.187,0.012,4.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-26,회상,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-27,회상,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-28,회상,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-29,회상,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,회상,27.6,8.7,210.0,10.0,3.7,3.5,0.959,0.004,20.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-01,회상,27.6,8.6,211.0,9.6,3.5,3.8,1.039,0.008,19.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-02,회상,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03,회상,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-04,회상,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05,회상,26.1,6.9,144.0,5.3,44.2,5.3,2.432,0.052,6.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-06,회상,27.3,7.2,175.0,6.1,16.7,4.7,2.349,0.053,14.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-07,회상,27.5,7.5,196.0,7.6,9.1,4.2,2.257,0.038,25.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-08,회상,27.2,7.6,205.0,7.8,8.5,3.9,2.062,0.021,42.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-09,회상,26.5,7.4,192.0,7.2,24.5,4.0,2.016,0.026,32.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-10,회상,26.1,7.0,162.0,5.7,39.7,4.3,2.158,0.055,13.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-11,회상,26.3,7.5,181.0,6.8,18.5,4.2,2.144,0.04,29.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-12,회상,27.5,8.1,188.0,9.8,13.8,3.9,1.78,0.02,62.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-13,회상,29.4,8.3,190.0,11.9,11.5,3.8,1.712,0.01,94.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-14,회상,29.0,8.4,193.0,11.0,10.5,3.6,1.658,0.01,99.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-15,회상,28.6,8.0,200.0,7.5,49.4,3.3,1.583,0.014,70.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-16,회상,25.3,7.1,159.0,5.4,386.3,4.1,2.118,0.022,54.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-17,회상,21.9,6.7,110.0,5.9,156.7,4.9,2.531,0.048,8.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-18,회상,23.9,6.9,137.0,6.4,38.9,4.5,2.686,0.056,5.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-19,회상,25.9,7.3,166.0,6.9,15.3,3.7,2.654,0.047,13.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-20,회상,28.4,8.3,191.0,6.4,26.7,3.8,2.341,0.024,83.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-21,회상,29.3,8.6,193.0,7.7,28.3,3.6,1.963,0.008,100.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-22,회상,30.0,8.2,197.0,9.6,29.4,3.6,1.843,0.012,86.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-23,회상,29.5,7.8,205.0,7.5,14.3,3.5,1.985,0.017,58.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-24,회상,29.2,7.8,209.0,6.7,19.4,3.3,2.07,0.022,43.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-25,회상,27.8,7.7,205.0,6.1,16.1,,,0.022,17.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-26,회상,23.9,6.9,126.0,5.9,39.5,4.3,,,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-27,회상,25.4,7.1,145.0,6.0,19.5,4.1,1.948,0.041,8.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-28,회상,27.0,7.5,168.0,6.3,9.8,3.8,1.924,0.036,13.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-29,회상,23.3,6.8,116.0,4.7,244.5,5.1,2.242,0.032,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-30,회상,22.7,6.7,117.0,4.8,124.1,7.7,2.524,0.04,5.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-31,회상,23.6,6.8,134.0,4.8,45.1,6.1,2.666,0.049,3.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-01,회상,22.8,6.8,113.0,5.3,78.5,4.8,2.553,0.056,3.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-02,회상,24.6,6.9,128.0,6.3,31.3,,2.506,0.064,2.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-03,회상,25.9,7.1,145.0,7.0,16.6,,2.535,0.061,4.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-04,회상,27.5,7.6,158.0,8.3,12.7,4.4,2.503,0.057,11.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-05,회상,29.3,8.1,172.0,10.3,27.8,4.2,2.686,0.051,32.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-06,회상,30.0,8.6,166.0,12.4,103.6,4.2,2.522,0.036,66.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-07,회상,29.5,8.3,166.0,10.2,40.0,3.9,2.246,0.025,57.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-08,회상,29.7,8.1,177.0,8.6,10.9,3.7,2.031,0.023,46.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-09,회상,29.1,7.8,187.0,6.3,6.0,3.5,1.85,0.015,17.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-10,회상,28.1,7.5,193.0,5.5,5.9,3.4,1.818,0.019,10.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-11,회상,25.4,7.1,181.0,5.2,12.1,3.3,1.737,0.03,4.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-12,회상,25.8,7.0,155.0,5.9,17.4,3.6,1.752,0.051,3.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-13,회상,26.4,7.1,166.0,6.0,11.3,3.5,1.784,0.045,4.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-14,회상,25.5,7.1,169.0,5.1,11.3,3.2,1.721,0.036,4.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-15,회상,24.2,7.1,178.0,4.9,15.7,3.2,1.731,0.032,4.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-16,회상,22.6,7.0,147.0,5.0,40.3,3.7,1.655,0.039,3.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-17,회상,23.1,6.9,131.0,5.0,44.5,4.5,1.751,0.047,3.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-18,회상,23.9,7.0,142.0,5.8,33.5,4.5,1.998,0.046,2.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-19,회상,25.3,7.0,143.0,6.5,25.9,4.2,1.977,0.042,2.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-20,회상,25.5,7.1,150.0,6.3,23.4,3.9,2.036,0.041,2.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-21,회상,24.7,7.1,153.0,6.7,34.4,3.8,2.119,0.039,3.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-22,회상,24.9,7.0,137.0,6.5,168.5,4.3,2.18,0.037,3.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-23,회상,26.6,7.1,144.0,6.2,50.8,4.2,2.246,0.058,5.5,,,,,,,,,,,,,,,
2017-08-24,회상,27.3,7.2,153.0,6.2,11.0,3.7,2.189,0.039,7.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-25,회상,26.9,7.3,157.0,6.6,18.5,3.5,2.063,0.031,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-26,회상,26.1,7.2,152.0,6.4,14.4,3.7,1.86,0.032,8.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-27,회상,25.8,7.4,149.0,7.3,,3.5,1.935,,10.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-28,회상,25.7,7.7,163.0,8.1,,3.3,1.946,,13.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-29,회상,25.5,7.7,172.0,7.5,10.5,3.2,1.84,0.03,11.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-30,회상,24.7,7.3,179.0,6.2,8.3,3.2,1.95,0.028,7.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-31,회상,25.7,7.8,180.0,,9.8,3.0,2.026,0.053,8.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-01,회상,24.8,8.0,180.0,,9.6,3.0,1.866,0.053,18.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-02,회상,24.5,8.4,184.0,8.7,,3.0,,0.018,31.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-03,회상,24.8,8.3,187.0,8.7,5.6,2.8,1.665,0.016,15.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-04,회상,24.8,8.3,191.0,8.4,3.0,2.7,1.665,0.024,8.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-05,회상,24.3,8.2,194.0,8.2,2.6,2.7,1.743,0.031,8.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-06,회상,24.2,8.3,193.0,8.7,6.3,2.8,1.744,0.034,17.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-07,회상,24.3,8.4,193.0,9.8,10.5,3.0,1.663,0.008,36.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-08,회상,24.4,8.2,195.0,9.7,10.2,2.9,1.592,0.006,28.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-09,회상,24.9,8.6,194.0,11.2,10.6,3.0,1.51,0.006,36.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-10,회상,25.1,8.4,197.0,10.3,8.5,3.0,1.538,0.009,26.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-11,회상,24.2,7.6,199.0,8.3,9.4,3.0,1.667,0.011,16.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
