,측정소명,수온,수소이온농도,전기전도도,용존산소,탁도,총유기탄소,총질소,총인,암모니아성질소,질산성질소,인산염인,클로로필,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,벤젠,톨루엔,에틸벤젠,자일렌,자일렌,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,페놀
2020-08-10,다산,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11,다산,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-12,다산,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13,다산,22.8,7.1,121.0,8.4,63.1,,,,,,,3.6,,,,,,,,,,,,,,,,
2020-08-14,다산,23.5,7.2,138.0,8.6,38.1,3.0,3.113,0.072,0.007,1.361,0.019,2.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-15,다산,24.1,7.3,153.0,8.6,24.5,2.6,2.938,0.055,0.011,1.461,,3.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-16,다산,25.0,7.3,162.0,8.7,19.1,2.6,3.036,0.045,0.012,1.496,,5.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-17,다산,25.7,7.4,169.0,9.0,15.5,2.5,2.96,0.041,0.014,1.513,,9.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-18,다산,26.2,7.6,173.0,9.3,13.0,2.5,2.781,0.04,0.016,1.58,,13.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-19,다산,26.6,8.0,177.0,9.8,11.4,2.5,2.532,0.051,0.017,1.497,,20.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-20,다산,28.1,8.6,184.0,11.1,8.9,2.5,2.354,0.052,0.019,1.385,0.019,35.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-21,다산,28.6,9.0,185.0,12.7,6.2,2.4,2.293,0.042,0.023,1.387,0.012,42.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-22,다산,28.5,9.1,187.0,13.0,3.4,2.3,2.198,0.041,0.033,1.349,0.013,40.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-23,다산,28.7,8.8,187.0,12.0,3.9,2.3,2.297,0.041,0.063,1.385,0.022,23.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-24,다산,27.7,7.6,200.0,9.0,4.5,2.2,2.471,0.034,0.049,1.716,,17.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-25,다산,28.5,7.9,209.0,8.9,4.2,2.3,2.43,0.039,0.044,1.642,0.022,10.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-26,다산,28.1,7.7,204.0,9.0,4.4,2.3,2.481,0.033,0.029,1.593,0.019,17.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-27,다산,28.0,7.6,206.0,8.5,6.6,2.4,2.406,0.031,0.024,1.488,0.016,14.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-28,다산,28.2,7.6,208.0,8.2,5.8,2.5,2.488,0.034,0.029,1.473,0.018,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-29,다산,28.4,7.7,213.0,8.0,6.8,2.6,2.499,0.028,0.024,1.462,0.016,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-30,다산,28.8,8.1,226.0,8.7,7.1,2.9,2.421,0.018,0.021,1.492,0.011,24.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-31,다산,28.1,7.7,226.0,8.2,10.9,3.0,2.478,0.02,0.041,1.548,0.016,26.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-01,다산,27.3,7.6,201.0,8.2,11.1,2.9,2.429,0.039,0.043,1.357,0.028,18.6,,,,,,,,,,,,,,,,ND
2020-09-02,다산,26.8,7.5,196.0,7.6,12.5,2.4,2.304,0.029,0.019,1.268,0.021,9.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-03,다산,25.4,7.3,163.0,7.5,62.2,2.7,,,,,,8.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2020-09-04,다산,23.5,7.2,131.0,8.1,66.8,3.6,3.206,,,1.266,,6.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-05,다산,23.2,7.2,124.0,8.3,49.9,4.0,2.821,0.05,,1.197,0.017,6.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-06,다산,22.4,7.3,137.0,8.4,33.6,4.1,2.574,0.038,,1.252,0.008,6.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-07,다산,21.9,7.4,147.0,8.2,40.0,4.0,2.487,0.034,,1.211,0.008,6.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-08,다산,21.4,7.4,141.0,8.4,57.7,3.4,2.881,0.067,0.006,1.125,0.024,6.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-09,다산,21.5,7.4,146.0,8.4,46.3,3.4,2.739,0.057,,1.161,0.022,5.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-10,다산,21.8,7.2,143.0,8.3,52.9,3.6,2.942,0.069,,1.119,0.027,5.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-11,다산,22.1,7.2,146.0,8.2,42.6,3.4,2.838,0.07,0.006,1.132,0.015,5.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-12,다산,22.1,7.2,146.0,8.2,39.4,3.8,2.841,0.085,0.012,1.128,0.025,5.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-13,다산,22.1,7.1,140.0,8.2,44.0,4.4,3.042,0.092,0.012,1.094,0.032,4.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-14,다산,22.7,7.1,143.0,8.3,44.8,4.3,3.109,0.074,0.01,1.099,0.024,4.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-15,다산,22.8,6.9,146.0,8.2,47.0,4.4,,0.052,0.008,1.144,0.012,4.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-16,다산,23.0,6.9,153.0,8.4,39.1,4.2,,0.047,0.012,1.167,0.011,5.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-17,다산,23.2,7.0,162.0,8.1,28.0,4.1,,0.039,0.022,1.199,0.007,6.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-18,다산,23.1,7.0,168.0,7.9,22.6,,,0.037,0.024,1.246,,5.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-19,다산,23.3,7.1,174.0,8.1,16.9,,,0.051,0.018,1.264,,7.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-20,다산,23.1,7.1,183.0,7.9,14.8,4.0,,0.039,0.018,1.272,,7.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-21,다산,23.0,7.2,190.0,8.0,14.2,3.5,,0.022,0.016,1.261,,8.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-22,다산,22.6,7.2,197.0,8.1,15.1,3.2,,0.024,0.016,1.252,,9.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-23,다산,22.2,7.3,201.0,8.0,16.0,3.8,,0.028,0.015,1.323,,7.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-24,다산,22.1,7.3,203.0,7.8,15.0,3.6,,0.026,0.019,,0.01,6.4,,,,,,,,,,,,,,,,ND
2020-09-25,다산,22.3,7.3,205.0,7.9,14.5,2.6,2.656,0.024,0.022,,0.015,7.8,,,,,,,,,,,,,,,,ND
2020-09-26,다산,22.2,7.2,207.0,7.8,15.4,3.3,2.626,0.032,0.025,2.011,0.02,7.0,,,,,,,,,,,,,,,,ND
2020-09-27,다산,22.0,7.1,208.0,7.5,20.5,2.6,2.579,0.032,0.023,2.055,0.021,4.6,,,,,,,,,,,,,,,,ND
2020-09-28,다산,21.8,7.2,211.0,7.8,,2.5,2.611,0.028,0.02,1.964,0.019,5.8,,,,,,,,,,,,,,,,ND
2020-09-29,다산,22.0,7.3,210.0,8.1,15.6,2.3,2.595,0.026,0.018,1.977,0.017,8.2,,,,,,,,,,,,,,,,ND
2020-09-30,다산,22.0,7.3,211.0,8.2,14.1,2.5,2.486,0.027,0.019,2.026,0.016,10.5,,,,,,,,,,,,,,,,ND
2020-10-01,다산,21.9,7.3,213.0,8.3,12.3,2.6,2.48,0.021,0.02,2.029,0.013,10.5,,,,,,,,,,,,,,,,ND
2020-10-02,다산,22.0,7.4,215.0,9.5,9.7,2.8,,0.019,0.023,1.974,0.011,18.2,,,,,,,,,,,,,,,,ND
2020-10-03,다산,22.2,7.6,217.0,9.7,8.4,3.1,,0.014,0.027,1.991,0.008,15.8,,,,,,,,,,,,,,,,ND
2020-10-04,다산,22.7,7.8,224.0,9.9,8.2,3.7,,0.016,0.031,2.017,0.01,21.6,,,,,,,,,,,,,,,,ND
2020-10-05,다산,21.6,7.5,231.0,8.3,10.8,,,0.018,,2.039,0.011,12.7,,,,,,,,,,,,,,,,ND
2020-10-06,다산,21.5,7.6,234.0,8.5,10.9,3.0,,,,1.897,0.008,15.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-07,다산,21.2,7.5,238.0,8.5,10.1,2.9,,,,1.891,0.015,13.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-08,다산,21.0,7.5,239.0,8.6,9.5,3.3,,,,1.904,0.012,17.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-09,다산,20.8,7.6,241.0,8.7,8.6,3.8,,,0.042,1.85,0.013,14.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-10,다산,20.8,7.7,241.0,9.3,10.3,4.1,,,0.049,1.844,0.014,24.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-11,다산,20.4,7.6,241.0,8.9,19.6,4.4,,,0.065,1.892,0.014,19.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-12,다산,20.4,7.7,241.0,9.6,,4.3,,,0.057,1.945,,24.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-13,다산,20.2,7.6,243.0,9.0,7.7,,,,0.05,1.926,0.007,18.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-14,다산,19.9,7.6,244.0,8.8,6.9,,,,0.048,1.904,0.008,16.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-15,다산,19.6,7.8,244.0,9.6,7.9,,,,0.062,,0.011,28.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-16,다산,19.0,7.6,246.0,9.0,9.8,,,,0.071,,0.008,18.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-17,다산,19.0,7.6,247.0,9.0,11.3,,,,0.074,,0.01,13.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-18,다산,18.9,7.5,247.0,9.1,23.5,,,,0.075,,0.011,13.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-19,다산,18.7,7.6,250.0,9.3,32.3,,,,0.064,,0.012,14.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-20,다산,18.6,7.7,254.0,9.6,,,,,0.067,,0.007,15.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-21,다산,18.3,7.7,256.0,9.8,24.9,,,,,,0.007,25.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-22,다산,18.1,7.7,258.0,9.6,,,,,,,0.006,22.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-23,다산,17.7,7.6,260.0,9.1,7.3,3.6,,,0.074,1.196,0.007,15.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-24,다산,17.4,7.6,263.0,9.3,14.8,,,,0.081,1.302,0.007,22.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-25,다산,17.1,7.7,264.0,9.5,22.5,,,,0.078,1.41,0.007,23.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-26,다산,16.9,7.7,264.0,9.3,,,,,0.079,1.434,0.004,18.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-27,다산,16.7,7.9,267.0,9.6,5.0,4.0,,,0.069,1.449,0.004,23.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-28,다산,16.8,8.2,268.0,10.4,4.4,4.2,,,0.074,1.676,0.003,35.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-29,다산,16.5,7.8,271.0,9.4,6.1,4.2,,,0.061,1.673,0.007,27.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-30,다산,16.4,7.8,273.0,9.5,6.1,4.1,,,0.077,1.646,0.004,30.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-31,다산,16.1,8.0,278.0,9.7,5.6,4.2,,,0.069,1.784,0.003,38.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-01,다산,16.0,8.1,279.0,9.7,4.2,4.2,,,0.061,1.825,ND,39.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-02,다산,15.9,8.1,281.0,9.6,5.6,4.2,,,0.056,,0.004,44.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-03,다산,15.5,8.2,284.0,9.5,7.6,4.1,,,0.047,,0.005,47.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-04,다산,14.9,8.4,285.0,9.4,7.8,4.1,,,0.053,,0.005,48.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-05,다산,14.5,8.6,286.0,9.3,6.9,4.0,,,0.059,,0.004,45.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-06,다산,14.4,8.7,288.0,9.1,4.8,4.0,,,0.044,,0.004,32.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-07,다산,14.4,8.7,289.0,,4.0,4.1,,,0.051,,0.005,23.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-08,다산,14.3,8.6,291.0,,3.8,4.0,,,0.059,,0.005,15.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2020-11-09,다산,13.8,8.6,293.0,,4.7,4.2,,,0.041,,,11.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2020-11-10,다산,13.5,8.4,297.0,,4.7,,,,0.047,,,6.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-11,다산,13.4,8.4,299.0,,3.4,,,0.012,0.052,,0.006,5.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-12,다산,13.0,8.4,300.0,,2.9,,,,0.053,,0.005,4.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-13,다산,13.1,8.4,302.0,,1.8,3.5,,,0.053,,0.004,4.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-14,다산,13.1,8.3,302.0,,1.6,3.6,,,0.056,,0.005,3.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-15,다산,13.2,8.2,301.0,,1.6,3.2,,,0.058,,0.005,4.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-16,다산,13.1,8.3,302.0,,0.9,2.8,2.653,,0.049,,0.005,6.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-17,다산,13.2,8.3,307.0,,1.0,2.5,,,0.043,,0.005,8.6,,,,,,,,,,,,,,,,ND
2020-11-18,다산,13.4,8.3,307.0,9.9,0.7,2.7,,0.01,0.045,,0.005,6.5,,,,,,,,,,,,,,,,ND
2020-11-19,다산,13.9,8.2,308.0,10.0,1.2,3.2,,0.013,0.048,1.941,0.004,13.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-20,다산,14.0,8.1,313.0,9.7,11.2,3.2,,0.015,0.046,,0.008,9.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-21,다산,13.8,8.0,316.0,9.6,6.0,3.5,,0.015,0.056,,0.007,9.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-22,다산,13.6,8.2,322.0,10.2,2.5,3.1,,0.014,0.053,,0.006,18.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-23,다산,13.2,8.2,323.0,10.4,2.5,2.6,,0.017,0.043,,0.006,22.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-24,다산,12.8,8.1,325.0,10.5,1.9,2.5,,0.012,0.038,,0.004,19.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-25,다산,12.4,8.0,326.0,10.6,1.8,2.4,,0.012,0.041,,0.005,16.0,,,,,,,,,,,,,,,,ND
2020-11-26,다산,12.2,8.1,326.0,10.8,1.6,2.7,2.565,0.011,,,0.004,19.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-27,다산,11.9,8.0,328.0,10.6,1.5,2.5,2.614,0.01,0.058,,0.004,21.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-28,다산,11.3,8.0,331.0,10.7,1.7,2.4,2.599,0.01,0.071,,0.004,25.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-29,다산,10.9,8.0,332.0,10.9,1.7,2.5,2.582,0.009,0.077,,0.004,28.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-30,다산,10.5,8.1,332.0,11.1,1.6,2.7,2.605,0.005,0.075,,ND,31.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-01,다산,10.1,8.1,331.0,11.5,1.6,2.7,2.701,0.005,,,ND,30.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-02,다산,9.7,8.1,329.0,11.5,1.5,2.3,2.448,,0.051,,ND,28.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-03,다산,9.3,8.0,329.0,11.8,1.8,2.5,2.354,0.011,0.054,,0.003,28.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-04,다산,9.0,7.9,328.0,12.2,2.1,2.8,2.457,0.013,0.06,2.26,0.006,27.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-05,다산,8.7,7.8,327.0,12.0,2.0,2.8,2.547,0.011,0.094,2.295,0.007,25.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-06,다산,8.6,7.8,326.0,12.0,1.9,2.9,2.661,0.013,0.096,2.341,0.007,25.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-07,다산,8.4,7.8,325.0,11.9,1.6,3.2,2.586,0.014,,2.325,0.007,29.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-08,다산,8.2,7.8,322.0,12.0,2.0,3.4,2.632,0.014,0.069,2.247,0.007,32.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-09,다산,8.0,7.9,318.0,12.1,1.9,3.4,2.865,0.014,0.073,2.251,0.008,34.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-10,다산,7.9,8.0,316.0,12.2,1.8,3.6,2.712,0.013,0.051,2.192,0.007,37.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-11,다산,7.9,8.1,312.0,12.2,2.0,3.3,2.411,,0.025,2.137,0.007,39.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-12,다산,7.9,8.3,309.0,12.4,2.8,3.6,2.38,,0.032,2.143,0.007,43.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-13,다산,7.6,8.2,309.0,12.2,3.7,3.6,2.371,,0.047,2.082,0.008,44.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-14,다산,6.8,8.3,312.0,12.2,4.4,,2.331,,,2.047,0.008,46.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-15,다산,6.0,8.4,317.0,12.1,4.9,,2.462,,0.022,2.044,0.009,50.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-16,다산,5.5,8.5,318.0,12.1,4.8,,2.603,,0.019,2.061,0.013,52.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-17,다산,5.2,8.5,319.0,12.1,4.4,3.8,2.578,,0.018,2.108,0.013,51.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-18,다산,5.1,8.5,320.0,12.1,4.1,3.9,2.614,,0.017,2.113,0.012,54.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-19,다산,4.7,8.5,320.0,,4.1,3.9,2.64,0.017,0.018,2.123,0.013,56.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-20,다산,4.2,8.6,319.0,,3.9,3.8,,0.017,0.024,2.199,0.012,62.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-21,다산,4.0,8.5,320.0,,3.7,3.7,,0.019,,2.154,0.011,64.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-22,다산,3.9,8.5,320.0,12.5,3.4,3.6,,,0.017,2.102,0.013,64.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-23,다산,3.9,8.5,320.0,12.6,3.2,3.6,,,0.018,2.121,0.014,68.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-24,다산,3.9,8.5,318.0,12.8,3.3,3.5,,,0.019,2.14,,69.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-25,다산,4.0,8.5,318.0,12.9,3.5,3.4,,,0.02,2.115,,71.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-26,다산,4.1,8.4,320.0,12.9,3.6,3.3,,,0.021,2.092,,72.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-27,다산,4.0,8.4,320.0,13.0,3.1,3.2,,,0.031,2.162,,73.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-28,다산,4.1,8.4,321.0,13.1,3.1,3.1,,,,2.129,,71.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-29,다산,4.3,8.4,323.0,13.4,2.8,3.0,,,0.02,2.188,0.005,66.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-30,다산,4.2,8.3,328.0,12.9,4.1,2.8,2.758,,0.019,2.199,0.008,77.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-31,다산,3.6,8.3,333.0,12.8,4.2,2.8,2.787,,0.017,2.266,0.008,75.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
