,측정소명,수온,수소이온농도,전기전도도,용존산소,탁도,총유기탄소,총질소,총인,클로로필,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,벤젠,톨루엔,에틸벤젠,자일렌,자일렌,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌
2017-03-05,고령,10.0,7.8,460.0,13.5,5.6,3.5,4.772,0.038,29.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-06,고령,9.1,7.6,462.0,12.9,5.2,3.6,4.806,0.035,24.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-07,고령,8.9,7.5,475.0,12.0,5.5,3.5,4.839,0.032,23.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-08,고령,8.8,7.5,475.0,11.9,5.4,3.5,4.828,0.034,24.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-09,고령,8.9,7.6,479.0,12.2,5.2,3.6,4.925,0.035,25.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-10,고령,8.8,7.6,477.0,12.6,4.4,3.7,,,25.4,,,,,,,,,,,,,,,
2017-03-11,고령,9.6,7.8,473.0,12.9,3.2,3.8,4.523,0.033,29.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-12,고령,9.9,7.9,477.0,13.3,3.4,3.8,4.605,0.038,34.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-13,고령,10.2,8.1,482.0,13.5,3.2,,4.743,0.039,35.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-14,고령,10.3,8.1,496.0,,3.6,4.0,4.608,0.043,38.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-15,고령,10.2,8.0,496.0,,3.9,3.9,4.314,0.037,34.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-16,고령,10.3,8.2,511.0,,3.7,3.9,,,34.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-17,고령,11.7,8.8,562.0,14.0,3.6,4.1,,,38.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-18,고령,11.9,8.8,531.0,14.1,4.2,4.2,4.787,0.015,39.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-19,고령,12.6,8.7,516.0,14.2,4.5,4.0,4.816,0.014,34.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-20,고령,12.0,8.3,500.0,13.3,4.8,3.9,4.789,0.013,33.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-21,고령,,,,,,3.6,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-22,고령,,,,,,3.8,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-23,고령,12.9,8.1,525.0,14.5,4.4,4.3,5.038,,37.8,,,,,,,,,,,,,,,
2017-03-24,고령,12.9,8.0,579.0,13.6,4.7,4.4,5.222,,34.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-25,고령,12.5,7.9,594.0,12.6,4.3,4.3,5.294,0.025,31.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-26,고령,12.9,7.8,578.0,12.1,4.4,4.2,5.276,0.019,33.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-27,고령,12.7,7.8,567.0,12.0,4.3,4.1,5.173,0.022,30.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-28,고령,13.2,7.8,575.0,11.8,3.4,4.2,5.176,0.025,26.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-29,고령,13.3,7.9,555.0,11.9,3.0,4.1,5.126,0.031,26.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-30,고령,13.7,7.9,544.0,11.6,2.4,4.0,4.99,0.026,26.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-31,고령,13.3,7.9,505.0,11.1,2.2,3.7,4.937,0.027,23.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-01,고령,12.8,7.8,486.0,10.7,1.6,3.6,4.95,0.016,17.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-02,고령,12.9,7.8,468.0,10.9,1.5,3.5,4.843,0.016,15.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-03,고령,14.0,7.9,449.0,11.0,0.9,3.4,4.574,0.015,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-04,고령,14.2,8.3,449.0,11.9,0.9,3.4,4.421,0.015,10.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-05,고령,13.6,8.2,456.0,11.5,1.2,3.3,4.531,0.015,13.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-06,고령,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-07,고령,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-08,고령,16.5,8.8,516.0,12.4,1.1,4.8,,0.025,29.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-09,고령,16.2,8.6,509.0,11.8,1.6,4.6,4.023,0.027,32.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-10,고령,15.1,8.1,469.0,10.5,2.2,4.1,,,21.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-11,고령,15.2,8.0,418.0,10.3,1.7,3.7,3.663,0.015,17.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-12,고령,15.4,8.0,393.0,10.1,1.6,3.6,3.471,0.011,15.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-13,고령,15.1,8.0,396.0,10.4,1.7,3.7,3.375,0.011,18.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-14,고령,15.3,7.9,402.0,10.4,1.4,3.7,3.478,0.015,22.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-15,고령,16.6,8.0,400.0,10.4,2.0,3.7,3.62,0.022,18.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-16,고령,17.5,8.1,391.0,10.3,1.5,3.9,3.561,0.016,18.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-17,고령,16.8,8.1,381.0,10.2,1.1,3.6,3.682,0.017,17.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-18,고령,16.9,7.9,389.0,9.8,1.4,3.5,3.716,0.01,8.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-19,고령,17.2,7.9,398.0,9.5,1.6,3.6,3.654,0.014,6.7,,,,,,,,,,,,,,,
2017-04-20,고령,17.2,7.9,404.0,9.5,2.5,3.7,3.724,0.02,14.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-21,고령,17.2,7.8,400.0,9.5,2.3,3.7,3.712,0.018,16.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-22,고령,17.6,7.8,378.0,9.5,2.4,3.7,3.591,0.021,14.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-23,고령,17.4,7.9,360.0,10.0,3.6,3.4,3.337,0.024,12.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-24,고령,17.4,8.0,356.0,10.3,4.4,3.4,3.184,0.019,10.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-25,고령,17.6,7.9,363.0,10.0,6.8,3.4,3.206,0.018,9.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-26,고령,18.4,8.0,362.0,10.2,,,3.214,0.021,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-27,고령,18.3,8.3,367.0,10.7,5.7,3.5,3.243,0.015,15.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-28,고령,18.2,8.1,372.0,10.1,8.5,3.7,3.361,0.021,10.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-29,고령,18.7,8.1,372.0,10.0,,3.5,3.219,0.014,6.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-30,고령,18.6,8.0,376.0,9.9,,3.7,3.297,0.013,10.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-01,고령,18.9,7.9,377.0,9.6,,3.7,3.121,0.025,12.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-02,고령,19.9,8.0,388.0,9.2,,3.6,3.068,0.036,9.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-03,고령,20.9,8.2,407.0,9.2,,3.7,3.097,0.036,8.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-04,고령,21.1,8.3,408.0,9.1,2.1,3.8,3.125,0.024,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-05,고령,20.5,8.2,415.0,8.6,2.4,3.8,3.173,0.021,5.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-06,고령,20.8,8.1,436.0,8.1,2.9,3.8,3.223,0.024,4.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-07,고령,20.7,8.0,444.0,7.8,3.4,3.8,3.262,0.028,2.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-08,고령,21.2,7.9,449.0,7.8,,3.8,3.291,0.029,1.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-09,고령,20.6,7.9,455.0,7.9,4.1,3.8,3.289,0.032,2.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-10,고령,20.6,7.9,468.0,7.7,,3.9,3.355,0.03,2.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-11,고령,21.1,7.7,477.0,7.2,1.7,4.0,3.284,0.027,2.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-12,고령,20.7,7.7,480.0,6.9,1.9,4.0,3.315,0.026,1.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-13,고령,21.3,7.6,489.0,6.4,,4.1,3.417,0.033,1.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-14,고령,21.3,7.6,491.0,6.4,,4.1,3.365,0.033,1.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-15,고령,21.1,7.5,503.0,6.4,,4.1,3.424,0.034,1.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-16,고령,21.4,7.5,509.0,6.8,0.9,4.3,3.601,0.028,2.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-17,고령,22.2,7.6,510.0,7.3,0.8,4.6,3.594,0.025,5.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-18,고령,22.9,7.7,502.0,7.8,0.8,4.5,3.549,0.021,5.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-19,고령,23.9,8.0,499.0,8.7,1.7,4.5,3.51,0.016,6.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-20,고령,24.0,8.3,499.0,9.1,3.0,4.5,3.482,0.014,7.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-21,고령,24.2,8.4,500.0,9.1,2.1,4.5,3.419,0.014,6.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-22,고령,24.1,8.5,503.0,9.3,0.8,4.5,3.411,0.014,5.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-23,고령,23.8,8.3,501.0,9.2,1.2,4.4,3.435,0.013,5.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-24,고령,24.0,8.5,500.0,9.2,3.7,4.4,3.487,0.016,5.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-25,고령,24.3,8.5,502.0,8.6,,4.5,3.564,0.015,5.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-26,고령,23.7,8.1,510.0,7.7,,4.4,3.585,0.017,4.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-27,고령,24.7,8.1,520.0,7.6,3.9,4.4,3.527,0.019,5.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-28,고령,24.6,8.1,520.0,7.6,,4.4,3.519,0.019,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-29,고령,25.1,8.0,525.0,7.2,0.9,4.3,3.604,0.023,5.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-30,고령,26.0,8.3,533.0,7.8,0.9,4.2,3.615,0.025,7.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-31,고령,25.6,8.7,535.0,9.0,1.3,4.2,3.68,0.023,10.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-01,고령,25.3,8.5,544.0,8.7,1.4,4.3,3.756,0.016,8.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,ND,ND
2017-06-02,고령,25.2,8.2,588.0,7.8,1.4,,3.843,0.02,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-03,고령,25.4,8.1,588.0,7.7,1.8,4.6,3.852,0.03,9.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-04,고령,25.4,8.0,561.0,7.3,2.0,4.4,3.556,0.034,10.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-05,고령,25.8,8.7,506.0,9.0,2.5,4.2,3.278,0.035,15.6,,,,,,,,,,,,,,,
2017-06-06,고령,24.4,8.3,508.0,7.7,2.2,4.2,3.106,0.022,16.4,,,,,,,,,,,,,,,
2017-06-07,고령,23.9,8.1,498.0,6.8,2.4,4.1,3.264,0.023,16.8,,,,,,,,,,,,,,,
2017-06-08,고령,24.2,8.1,485.0,7.2,2.9,4.0,3.072,0.032,25.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-09,고령,24.8,8.3,502.0,7.8,2.5,4.0,3.106,0.034,22.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-10,고령,24.4,8.5,511.0,8.4,2.9,4.2,3.106,0.024,32.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-11,고령,25.1,8.7,498.0,8.8,3.7,4.5,3.176,0.036,40.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-12,고령,24.2,8.7,483.0,8.6,3.1,4.2,2.959,0.033,23.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-13,고령,24.6,8.7,478.0,8.6,3.7,4.2,2.821,0.023,26.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-14,고령,24.7,8.9,480.0,9.0,3.4,4.4,3.026,0.035,33.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-15,고령,25.3,8.9,498.0,9.0,2.2,4.2,3.13,0.038,22.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-16,고령,25.5,8.8,509.0,8.3,1.5,4.0,2.876,0.035,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-17,고령,26.4,8.8,528.0,8.7,1.5,4.1,2.989,0.028,10.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-18,고령,27.0,8.7,527.0,8.2,1.8,4.1,3.04,0.029,12.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-19,고령,27.3,8.8,527.0,8.5,1.7,4.3,3.087,0.039,9.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-20,고령,26.3,8.8,536.0,8.3,1.5,4.2,3.085,0.025,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-21,고령,26.4,8.5,551.0,7.2,2.0,4.3,3.301,0.031,8.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-22,고령,27.2,8.7,558.0,7.7,2.7,4.4,3.289,0.04,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-23,고령,27.6,8.9,556.0,9.4,3.0,4.8,3.168,0.045,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-24,고령,26.9,8.9,557.0,9.2,2.7,4.9,3.264,0.033,26.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-25,고령,27.1,8.7,567.0,8.6,3.9,5.0,3.368,0.041,21.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-26,고령,26.8,8.1,610.0,6.7,4.6,4.8,3.5,0.045,15.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-27,고령,26.3,7.6,563.0,6.3,4.7,4.6,3.464,0.049,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-28,고령,26.9,7.7,491.0,6.4,3.5,4.3,3.324,0.05,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-29,고령,26.4,7.7,471.0,6.9,3.7,4.5,3.311,0.048,25.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-30,고령,26.7,7.6,457.0,6.5,2.5,4.3,3.179,0.044,14.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-01,고령,26.7,7.4,435.0,5.9,1.2,4.1,3.099,0.033,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-02,고령,26.8,7.3,427.0,5.3,1.0,4.1,3.025,0.043,6.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-03,고령,26.9,7.3,437.0,5.4,1.6,4.2,3.127,0.049,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-04,고령,26.5,7.1,383.0,5.6,4.1,4.0,2.703,0.043,8.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-05,고령,27.9,7.2,333.0,6.8,2.4,3.5,2.275,0.037,8.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-06,고령,27.9,7.3,313.0,6.6,2.6,3.6,2.193,0.039,11.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-07,고령,27.9,7.4,317.0,6.7,3.0,3.6,2.322,0.027,19.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-08,고령,27.7,7.3,330.0,6.1,3.4,3.6,2.38,0.033,15.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-09,고령,28.1,7.3,323.0,6.0,3.2,3.6,2.3,0.039,11.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-10,고령,28.2,7.2,301.0,5.9,4.1,3.5,2.379,0.034,10.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-11,고령,28.0,7.2,279.0,5.9,5.1,3.5,2.247,0.038,9.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-12,고령,29.5,7.7,284.0,7.9,4.4,3.7,2.43,0.041,14.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-13,고령,30.8,8.2,289.0,9.1,3.3,3.8,2.542,0.036,18.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-14,고령,29.5,8.2,290.0,8.6,3.5,3.9,2.583,0.037,16.6,,,,,,,,,,,,,,,
2017-07-15,고령,29.2,7.9,298.0,6.5,4.2,3.9,2.595,0.043,10.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-16,고령,28.8,7.4,288.0,5.3,12.4,4.0,2.861,0.062,10.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-17,고령,28.2,7.2,221.0,5.3,16.6,3.8,3.004,0.055,10.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-18,고령,28.3,7.3,231.0,6.3,9.9,3.5,3.054,0.053,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-19,고령,29.3,7.5,234.0,6.9,7.5,3.4,3.035,0.053,9.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-20,고령,30.3,8.2,246.0,8.9,6.6,3.5,2.97,0.048,20.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-21,고령,31.0,9.2,261.0,11.2,5.9,3.7,2.817,0.036,42.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-22,고령,30.9,8.9,263.0,9.9,4.8,3.5,2.763,0.027,40.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-23,고령,31.0,9.0,292.0,9.6,4.3,3.6,2.812,0.025,21.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-24,고령,31.0,8.7,309.0,8.5,3.8,3.7,2.954,0.03,8.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-25,고령,29.4,7.3,311.0,5.6,6.4,3.5,3.182,0.041,4.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-26,고령,27.3,6.9,190.0,5.7,22.2,3.4,3.105,0.071,3.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-27,고령,28.2,7.1,202.0,6.6,21.1,3.7,3.286,0.083,3.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-28,고령,29.0,7.5,227.0,7.6,13.8,3.9,3.112,0.068,5.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-29,고령,27.3,7.1,211.0,6.0,11.9,3.6,3.018,0.058,3.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-30,고령,27.4,7.0,201.0,5.9,10.6,3.2,2.958,0.069,2.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-31,고령,26.5,7.0,186.0,6.6,14.0,3.4,2.965,0.081,4.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-01,고령,26.3,7.0,184.0,6.4,18.7,3.5,3.201,0.09,3.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-02,고령,25.9,6.9,166.0,6.5,30.5,4.5,3.546,0.126,3.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-03,고령,26.9,7.0,178.0,7.0,25.8,5.3,3.709,0.12,4.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-04,고령,28.5,7.6,189.0,8.3,20.2,6.0,,0.106,10.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-05,고령,29.2,8.0,213.0,9.6,14.7,6.1,3.559,0.084,15.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-06,고령,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-07,고령,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-08,고령,29.2,8.7,227.0,10.4,5.0,5.9,3.613,0.052,29.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-09,고령,29.5,8.7,232.0,9.2,3.2,5.8,3.543,0.045,20.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
