 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2011-11-29,101454,2011,11,5회차,낙동강,낙동밀양,남지,,,,,,,,1.4,,,,,39.1,,4.4,,,,,,,,,11.5,2.555,0.023,195.0,54,,,,,,,0.000,,,2.002,,,,,7.7,0.000,0.020,,11.0,,180.0,11.0,2.562,,0.078,,
2011-12-06,44817,2011,12,1회차,낙동강,낙동밀양,남지,,,,,,,,2.9,,,,,75.3,,5.2,,,,,,,,,12.9,2.855,0.068,252.0,39,,,,,,,0.026,,,2.429,,,,,7.7,0.000,0.053,,22.0,,150.0,9.0,2.952,,0.114,,
2012-12-04,45697,2012,12,1회차,낙동강,낙동밀양,남지,,,,,,,,1.8,,,,,14.6,,4.5,,,,,,,,,13.3,2.778,0.039,190.0,20,,,,,,,0.024,,,2.530,,,,,8.5,0.000,0.028,,5.4,,45.0,7.0,2.883,1.3,0.058,,
2013-12-03,46583,2013,12,1회차,낙동강,낙동밀양,남지,,,,,,,,1.2,,,,,8.5,,3.5,,,,,,,,,11.1,3.469,0.033,419.0,12,,,,,,,0.127,,,3.187,,,,,7.9,0.000,0.017,,5.6,,80.0,9.0,3.591,3.0,0.051,,
2014-12-02,47329,2014,12,1회차,낙동강,낙동밀양,남지,,,,,,,,1.5,,,,,19.4,,5.2,,,,,,,,,11.6,2.707,0.013,277.0,170,,,,,,,0.063,,,1.880,,,,,8.6,0.000,0.007,,6.8,,4900.0,9.2,2.808,2.6,0.030,,
2015-12-01,48313,2015,12,1회차,낙동강,낙동밀양,남지,,,,,,,,1.0,,,,,7.4,,5.4,,,,,,,,,11.2,2.914,0.015,437.0,0,,,,,,,0.136,,,1.911,,,,,7.9,정량한계미만,0.014,,3.8,,100.0,12.2,3.15,3.1,0.031,,
2011-12-13,66282,2011,12,2회차,낙동강,낙동밀양,남지,,,,,,,,2.6,,,,,74.1,,5.0,,,,,,,,,11.9,2.453,0.029,186.0,60,,,,,,,0.073,,,2.314,,,,,7.8,0.000,0.016,,15.4,,180.0,7.0,3.023,,0.072,,
2012-12-11,66641,2012,12,2회차,낙동강,낙동밀양,남지,,,,,,,,2.3,,,,,19.9,,4.5,,,,,,,,,14.0,3.046,0.019,194.0,26,,,,,,,0.279,,,2.754,,,,,7.4,0.000,0.004,,7.2,,90.0,5.0,3.285,1.3,0.046,,
2013-12-10,66952,2013,12,2회차,낙동강,낙동밀양,남지,,,,,,,,1.3,,,,,11.6,,3.0,,,,,,,,,11.8,3.219,0.033,350.0,0,,,,,,,0.121,,,2.849,,,,,8.3,0.000,0.009,,5.6,,500.0,8.0,3.307,2.5,0.047,,
2014-12-09,67302,2014,12,2회차,낙동강,낙동밀양,남지,,,,,,,,1.1,,,,,12.1,,4.0,,,,,,,,,12.5,2.333,0.006,247.0,40,,,,,,,0.044,,,1.790,,,,,8.3,0.000,0.000,,4.0,,2800.0,6.7,2.397,2.4,0.028,,
2015-12-08,67676,2015,12,2회차,낙동강,낙동밀양,남지,,,,,,,,0.8,,,,,8.0,,5.0,,,,,,,,,12.2,1.839,0.011,354.0,0,,,,,,,0.078,,,1.743,,,,,8.1,정량한계미만,0.006,,2.2,,55.0,9.8,2.195,2.8,0.017,,
2011-12-20,84833,2011,12,3회차,낙동강,낙동밀양,남지,,0.00,,,0.00000,,,2.4,,0.00000,,,47.6,0.00,5.4,,,0.000,,,,,,13.5,2.861,0.056,313.0,12,,,,,0.0000000,,0.068,,,2.389,,0.00000,,,8.0,0.000,0.052,,9.4,,140.0,4.0,3.058,1.5,0.131,,
