 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2014-09-29,101080,2014,9,5회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,0.9,,,,,5.9,,6.0,,,,,,,,,8.3,3.087,0.074,288.0,180,,,,,,,0.181,,,2.220,,,,,7.2,정량한계미만,0.059,,9.2,,535.0,22.9,3.192,4.0,0.099,,
2012-10-02,37634,2012,10,1회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,2.6,,,,,23.7,,7.1,,,,,,,,,9.8,2.504,0.060,172.0,13,,,,,,,0.039,,,2.095,,,,,8.2,정량한계미만,0.046,,13.8,,335.0,23.8,2.83,5.1,0.113,,
2013-10-07,38274,2013,10,1회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.3,,,,,20.3,,5.0,,,,,,,,,9.8,1.741,0.021,276.0,6,,,,,,,0.038,,,1.360,,,,,8.5,정량한계미만,0.003,,4.6,,20.0,24.4,1.907,3.2,0.041,,
2014-10-06,39126,2014,10,1회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.4,,,,,7.0,,5.8,,,,,,,,,7.9,2.793,0.076,280.0,33,,,,,,,0.041,,,2.160,,,,,7.2,정량한계미만,0.063,,6.4,,230.0,21.2,3.136,3.8,0.097,,
2015-10-05,39977,2015,10,1회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.9,,,,,14.2,,7.9,,,,,,,,,8.3,2.139,0.026,422.0,2,,,,,,,0.025,,,1.367,,,,,8.3,정량한계미만,0.010,,6.2,,20.0,21.8,2.349,4.3,0.054,,
2012-10-08,63252,2012,10,2회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.8,,,,,6.6,,6.2,,,,,,,,,8.3,2.95,0.051,261.0,3,,,,,,,0.063,,,2.734,,,,,7.8,정량한계미만,0.036,,10.4,,5.0,21.3,3.304,4.3,0.076,,
2013-10-14,63510,2013,10,2회차,낙동강,창녕합천보(낙동고령),덕곡,,정량한계미만,,정량한계미만,정량한계미만,,,4.1,,정량한계미만,,,49.9,정량한계미만,7.1,,,정량한계미만,,,,,,10.8,2.844,0.082,276.0,71,,,,,정량한계미만,,0.081,,,2.220,,정량한계미만,,,7.9,정량한계미만,0.051,,9.2,,985.0,23.0,3.152,4.5,0.140,,
2014-10-14,63821,2014,10,2회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,0.9,,,,,12.9,,5.4,,,,,,,,,8.2,2.643,0.057,311.0,8,,,,,,,0.029,,,2.130,,,,,7.8,정량한계미만,0.040,,5.6,,97.0,19.4,2.753,3.8,0.077,,
2015-10-12,64293,2015,10,2회차,낙동강,창녕합천보(낙동고령),덕곡,,정량한계미만,,정량한계미만,정량한계미만,,,1.8,,정량한계미만,,,8.1,정량한계미만,7.6,,,정량한계미만,,,,,,7.7,2.49,0.024,468.0,1,,,,,정량한계미만,,0.110,,,1.157,,정량한계미만,,,8.2,정량한계미만,0.013,,6.8,,44.0,20.6,2.669,4.5,0.041,,
2012-10-15,81858,2012,10,3회차,낙동강,창녕합천보(낙동고령),덕곡,,정량한계미만,,,정량한계미만,,,1.2,,정량한계미만,,,9.4,정량한계미만,5.7,,,정량한계미만,,,,,,9.3,2.965,0.054,236.0,7,,,,,정량한계미만,,0.068,,,2.751,,정량한계미만,,,7.7,정량한계미만,0.030,,18.6,,16.0,20.0,3.234,4.0,0.078,,
2013-10-21,82124,2013,10,3회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,2.7,,,,,62.7,,7.8,,,,,,,,,12.1,2.742,0.033,272.0,7,,,,,,,0.020,,,2.270,,,,,8.7,정량한계미만,0.015,,11.0,,42.0,20.4,3.193,5.0,0.102,,
