 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2015-05-06,19663,2015,5,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,2.1,,,,,5.7,,5.8,,,,,,,,,10.0,1.906,0.013,194.0,,,,,,,,0.158,,,1.600,,,,,8.4,,0.005,,1.8,,,22.0,1.916,,0.019,,
2015-05-12,55962,2015,5,2회차,낙동강,구미보(낙동구미),산곡,,,,,,,,2.4,,,,,9.8,,5.7,,,,,,,,,8.7,1.853,0.011,211.0,24,,,,,,,0.072,,,1.390,,,,,8.6,0.000,0.005,,3.8,,110.0,20.0,1.949,2.2,0.014,,
2015-05-19,74813,2015,5,3회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.2,,,,,12.4,,5.7,,,,,,,,,15.5,1.963,0.012,212.0,,,,,,,,0.129,,,1.225,,,,,8.6,,0.002,,2.8,,,21.0,2.065,,0.024,,
2015-05-27,91224,2015,5,4회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.3,,,,,5.1,,4.8,,,,,,,,,7.5,1.658,0.013,230.0,,,,,,,,0.104,,,1.231,,,,,9.0,,0.002,,3.4,,,26.0,1.933,,0.024,,
2011-06-02,20389,2011,6,1회차,낙동강,구미보(낙동구미),산곡,,0.00,,,0.00000,,,1.0,,0.00000,,,6.4,0.00,6.0,,,0.000,,,,,,8.7,2.234,0.017,211.0,150,,,,,0.0000000,,0.077,,,1.815,,0.00000,,,8.1,0.000,0.013,,81.5,,1100.0,19.0,2.43,3.2,0.070,,
2012-06-13,20692,2012,6,1회차,낙동강,구미보(낙동구미),산곡,,0.00,,,0.00000,,,1.6,,0.00000,,,10.9,0.00,5.2,,,0.000,,,,,,10.8,1.742,0.012,203.0,0,,,,,0.0000000,,0.194,,,1.413,,0.00000,,,8.8,0.000,0.004,,3.0,,10.0,26.0,1.841,2.5,0.018,,
2013-06-12,21510,2013,6,1회차,낙동강,구미보(낙동구미),산곡,,0.00,,,0.00000,,,2.4,,0.00000,,,33.8,0.00,4.8,,,0.000,,,,,,9.2,1.264,0.009,195.0,0,,,,,0.0000000,,0.134,,,1.313,,0.00000,,,9.1,0.000,0.004,,9.4,,20.0,24.0,1.508,2.7,0.015,,
2014-06-10,22584,2014,6,1회차,낙동강,구미보(낙동구미),산곡,,0.00,,0.0000,0.00000,,,1.8,,0.00000,,,17.3,0.00,5.2,,,0.000,,,,,,8.5,1.476,0.013,228.0,32,,,,,0.0000000,,0.227,,,1.027,,0.00000,,,8.4,0.000,0.011,,2.0,,200.0,24.0,1.616,2.5,0.020,,
2015-06-02,23650,2015,6,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.6,,,,,17.4,,6.0,,,,,,,,,10.9,2.779,0.002,234.0,,,,,,,,0.210,,,1.044,,,,,8.7,,0.001,,2.6,,,24.0,3.033,,0.003,,
2015-06-09,57526,2015,6,2회차,낙동강,구미보(낙동구미),산곡,,0.00,,0.0000,0.00000,,,1.8,,0.00000,,,13.1,0.00,6.0,,,0.000,,,,,,12.8,0.004,3.051,238.0,0,,,,,0.0000000,,0.198,,,0.944,,0.00000,,,8.9,0.000,0.002,,2.2,,44.0,26.0,3.135,2.8,0.007,,
