,ÃøÁ¤¼Ò¸í,¼ö¿Â,¼ö¼ÒÀÌ¿Â³óµµ,Àü±âÀüµµµµ,¿ëÁ¸»ê¼Ò,ÃÑÀ¯±âÅº¼Ò,ÃÑÁú¼Ò,ÃÑÀÎ,Å¬·Î·ÎÇÊ,¿°È­¸ÞÆ¿·»,Æ®¸®Å¬·Î·Î¿¡Å×ÀÎ,»ç¿°È­Åº¼Ò,Æ®¸®Å¬·Î·Î¿¡Æ¿·»,Å×Æ®¶óÅ¬·Î·Î¿¡Æ¿·»,º¥Á¨,Åç·ç¿£,¿¡Æ¿º¥Á¨,ÀÚÀÏ·»,ÀÚÀÏ·»,¿°È­¸ÞÆ¿·»,Æ®¸®Å¬·Î·Î¿¡Å×ÀÎ,»ç¿°È­Åº¼Ò,Æ®¸®Å¬·Î·Î¿¡Æ¿·»,Å×Æ®¶óÅ¬·Î·Î¿¡Æ¿·»
2016-11-22,¿ëºÀ,14.5,6.7,381.0,5.6,3.4,6.487,0.137,48.5,,,,,,,,,,,,,,,
2016-11-23,¿ëºÀ,13.2,6.7,364.0,5.7,3.3,5.915,0.149,36.0,,,,,,,,,,,,,,,
2016-11-24,¿ëºÀ,12.2,6.7,352.0,6.4,3.3,5.331,0.147,23.6,,,,,,,,,,,,,,,
2016-11-25,¿ëºÀ,11.7,6.8,371.0,7.5,3.8,5.869,0.132,28.9,,,,,,,,,,,,,,,
2016-11-26,¿ëºÀ,10.9,6.9,388.0,9.4,3.6,6.58,0.112,52.3,,,,,,,,,,,,,,,
2016-11-27,¿ëºÀ,10.5,7.0,385.0,12.3,3.4,6.396,0.083,70.3,,,,,,,,,,,,,,,
2016-11-28,¿ëºÀ,10.2,7.0,402.0,13.9,3.5,6.279,0.069,71.1,,,,,,,,,,,,,,,
2016-11-29,¿ëºÀ,10.0,7.0,413.0,14,3.4,6.502,0.061,60.7,,,,,,,,,,,,,,,
2016-11-30,¿ëºÀ,9.8,6.9,404.0,13.4,3.1,6.211,0.053,49.3,,,,,,,,,,,,,,,
2016-12-01,¿ëºÀ,9.9,6.8,408.0,10.9,3.3,6.275,0.107,55.9,,,,,,,,,,,,,,,
2016-12-02,¿ëºÀ,9.9,6.8,415.0,10.8,3.5,6.459,0.142,51.3,,,,,,,,,,,,,,,
2016-12-03,¿ëºÀ,9.8,6.8,405.0,11.3,3.3,6.473,0.117,35.9,,,,,,,,,,,,,,,
2016-12-04,¿ëºÀ,9.8,6.8,414.0,10.9,3.1,6.615,0.085,30.2,,,,,,,,,,,,,,,
2016-12-05,¿ëºÀ,9.9,6.8,416.0,10.5,,6.7,0.112,40.6,,,,,,,,,,,,,,,
2016-12-06,¿ëºÀ,9.7,6.8,425.0,11.2,,6.758,0.134,54.5,,,,,,,,,,,,,,,
2016-12-07,¿ëºÀ,9.3,6.9,421.0,12.2,2.9,6.575,0.117,55.0,,,,,,,,,,,,,,,
2016-12-08,¿ëºÀ,9.3,6.9,431.0,13.8,3.9,6.392,0.091,49.0,,,,,,,,,,,,,,,
2016-12-09,¿ëºÀ,9.5,6.9,466.0,13.4,4.0,6.915,0.073,51.8,,,,,,,,,,,,,,,
2016-12-10,¿ëºÀ,9.1,7.0,469.0,14.1,4.1,7.131,0.068,59.2,,,,,,,,,,,,,,,
2016-12-11,¿ëºÀ,8.8,7.1,451.0,15.1,4.1,6.899,0.063,61.5,,,,,,,,,,,,,,,
2016-12-12,¿ëºÀ,8.8,7.0,456.0,14.6,3.9,6.853,0.054,52.5,,,,,,,,,,,,,,,
2016-12-13,¿ëºÀ,9.0,7.0,469.0,14.2,3.8,6.993,0.054,50.2,,,,,,,,,,,,,,,
2016-12-14,¿ëºÀ,8.7,7.0,483.0,13.4,3.8,7.064,0.06,50.2,,,,,,,,,,,,,,,
2016-12-15,¿ëºÀ,8.1,7.0,480.0,13.4,3.6,6.919,0.059,49.0,,,,,,,,,,,,,,,
2016-12-16,¿ëºÀ,7.6,7.1,477.0,13.8,3.5,6.639,0.057,48.9,,,,,,,,,,,,,,,
2016-12-17,¿ëºÀ,8.1,7.1,479.0,14.4,3.5,6.778,0.055,44.0,,,,,,,,,,,,,,,
2016-12-18,¿ëºÀ,8.1,7.1,473.0,14.3,3.7,6.853,0.053,46.1,,,,,,,,,,,,,,,
2016-12-19,¿ëºÀ,8.8,7.0,483.0,13.8,3.7,7.207,0.058,51.3,,,,,,,,,,,,,,,
2016-12-20,¿ëºÀ,9.9,6.9,483.0,11.7,,7.815,0.06,34.0,,,,,,,,,,,,,,,
2016-12-21,¿ëºÀ,9.8,6.9,474.0,10.9,,7.71,0.05,37.1,,,,,,,,,,,,,,,
2016-12-22,¿ëºÀ,10.2,6.9,439.0,7.9,4.0,7.435,0.085,33.6,,,,,,,,,,,,,,,
2016-12-23,¿ëºÀ,10.7,6.8,448.0,4.8,4.5,7.764,0.145,31.3,,,,,,,,,,,,,,,
2016-12-24,¿ëºÀ,10.7,6.8,417.0,3.9,4.4,7.253,0.156,29.9,,,,,,,,,,,,,,,
2016-12-25,¿ëºÀ,10.1,6.8,351.0,4.2,4.1,6.028,0.185,33.0,,,,,,,,,,,,,,,
2016-12-26,¿ëºÀ,9.3,6.9,351.0,7.9,3.4,5.125,0.129,45.7,,,,,,,,,,,,,,,
2016-12-27,¿ëºÀ,8.5,6.8,379.0,8.1,3.6,5.773,0.14,36.3,,,,,,,,,,,,,,,
2016-12-28,¿ëºÀ,8.1,6.8,399.0,7.3,3.6,6.468,0.136,30.6,,,,,,,,,,,,,,,
2016-12-29,¿ëºÀ,7.9,6.8,401.0,5.8,3.8,6.818,0.148,24.7,,,,,,,,,,,,,,,
2016-12-30,¿ëºÀ,7.5,6.8,391.0,4.3,4.2,7.027,0.214,19.1,,,,,,,,,,,,,,,
2016-12-31,¿ëºÀ,6.8,6.8,373.0,6.8,3.7,5.891,0.146,23.5,,,,,,,,,,,,,,,
2017-01-01,¿ëºÀ,7.1,6.8,387.0,7.6,3.6,6.081,0.119,20.9,,,,,,,,,,,,,,,
2017-01-02,¿ëºÀ,7.3,6.8,395.0,8.2,3.8,6.109,0.117,23.0,,,,,,,,,,,,,,,
2017-01-03,¿ëºÀ,7.5,6.8,402.0,9,3.9,6.167,0.093,26.0,,,,,,,,,,,,,,,
2017-01-04,¿ëºÀ,7.8,6.8,402.0,8.9,3.6,6.584,0.071,22.8,,,,,,,,,,,,,,,
2017-01-05,¿ëºÀ,8.0,6.7,400.0,8.4,3.6,6.635,0.061,22.2,,,,,,,,,,,,,,,
2017-01-06,¿ëºÀ,9.0,6.7,405.0,7.9,3.9,6.614,0.06,21.0,,,,,,,,,,,,,,,
2017-01-07,¿ëºÀ,8.8,6.7,409.0,8.1,3.9,6.931,0.068,32.5,,,,,,,,,,,,,,,
2017-01-08,¿ëºÀ,9.3,6.7,400.0,8.9,3.7,6.633,0.067,37.9,,,,,,,,,,,,,,,
2017-01-09,¿ëºÀ,9.3,6.8,398.0,9.5,3.7,6.337,0.065,46.0,,,,,,,,,,,,,,,
2017-01-10,¿ëºÀ,8.7,6.8,395.0,9.6,3.6,6.064,0.062,47.9,,,,,,,,,,,,,,,
2017-01-11,¿ëºÀ,8.2,6.9,392.0,10,3.4,5.968,0.069,52.7,,,,,,,,,,,,,,,
2017-01-12,¿ëºÀ,8.1,6.9,405.0,10.1,3.2,6.168,0.075,56.8,,,,,,,,,,,,,,,
2017-01-13,¿ëºÀ,7.8,6.9,421.0,9.8,3.5,6.779,0.088,54.4,,,,,,,,,,,,,,,
2017-01-14,¿ëºÀ,7.2,6.9,419.0,10.3,3.9,6.761,0.083,56.7,,,,,,,,,,,,,,,
2017-01-15,¿ëºÀ,6.3,7.0,404.0,11.8,3.3,6.261,0.073,62.3,,,,,,,,,,,,,,,
2017-01-16,¿ëºÀ,5.9,7.1,399.0,13.3,3.2,6.012,0.068,67.6,,,,,,,,,,,,,,,
2017-01-17,¿ëºÀ,5.7,7.1,406.0,13.9,3.1,6.124,0.059,65.3,,,,,,,,,,,,,,,
2017-01-18,¿ëºÀ,5.7,7.1,414.0,13.4,3.2,6.448,0.058,67.6,,,,,,,,,,,,,,,
2017-01-19,¿ëºÀ,5.9,7.1,423.0,13,3.4,6.701,,67.6,,,,,,,,,,,,,,,
2017-01-20,¿ëºÀ,5.8,7.0,433.0,12.2,3.4,7.172,0.073,61.0,,,,,,,,,,,,,,,
2017-01-21,¿ëºÀ,5.7,6.9,425.0,11.4,3.4,7.376,0.07,52.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-22,¿ëºÀ,5.5,6.9,415.0,11.3,3.2,7.002,0.066,49.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-23,¿ëºÀ,5.0,7.0,408.0,12,3.1,6.328,0.062,52.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-24,¿ëºÀ,5.4,7.0,421.0,11.6,3.3,6.261,0.061,43.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-25,¿ëºÀ,5.3,7.0,426.0,11.6,3.6,6.328,0.066,43.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-26,¿ëºÀ,5.8,7.0,442.0,12.5,4.0,6.704,0.068,49.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-27,¿ëºÀ,5.8,6.9,470.0,10.8,4.0,6.997,0.067,40.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-28,¿ëºÀ,6.5,6.9,479.0,10.1,4.0,7.403,0.074,38.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-29,¿ëºÀ,6.8,6.8,476.0,9.2,4.0,7.45,0.083,40.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-30,¿ëºÀ,6.5,6.8,489.0,8.5,3.8,7.405,0.081,32.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-31,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2017-02-01,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2017-02-02,¿ëºÀ,6.3,6.8,482.0,8,4.0,,0.085,33.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-03,¿ëºÀ,6.8,6.8,469.0,7.9,3.9,7.151,0.079,34.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-04,¿ëºÀ,7.2,6.8,460.0,7.4,3.9,7.371,0.089,41.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-05,¿ëºÀ,7.5,6.8,459.0,6.3,4.0,7.482,0.119,42.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-06,¿ëºÀ,6.9,6.8,455.0,6.6,3.9,7.381,0.12,42.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-07,¿ëºÀ,7.2,6.8,447.0,8.2,3.6,,,55.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-08,¿ëºÀ,7.1,6.8,442.0,8.8,3.4,,,61.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-09,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2017-02-10,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2017-02-11,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2017-02-12,¿ëºÀ,6.6,6.9,469.0,9.9,4.7,,,72.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-13,¿ëºÀ,6.9,7.0,471.0,10.7,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-14,¿ëºÀ,7.1,6.9,481.0,10.8,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-15,¿ëºÀ,8.2,7.1,480.0,12.2,5.2,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-16,¿ëºÀ,8.0,7.1,486.0,12.7,5.0,7.16,0.06,88.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-17,¿ëºÀ,8.4,7.0,514.0,10.5,5.2,7.226,0.083,91.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-18,¿ëºÀ,8.4,7.0,528.0,10.3,4.9,7.275,0.091,107.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-19,¿ëºÀ,8.5,7.0,514.0,11.3,4.8,7.471,0.09,115.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-20,¿ëºÀ,8.9,6.9,496.0,10.3,5.2,7.637,0.093,103.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-21,¿ëºÀ,8.9,6.9,486.0,8.7,6.1,7.611,0.103,82.6,,,,,,,,,,,,,,,
2017-02-22,¿ëºÀ,9.1,6.8,453.0,6,5.9,7.592,0.099,64.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-23,¿ëºÀ,8.6,6.7,404.0,4.6,5.4,6.928,0.121,44.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-24,¿ëºÀ,7.8,6.7,359.0,6.3,5.3,5.522,0.15,45.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-25,¿ëºÀ,7.9,7.0,356.0,10.8,3.3,4.256,0.067,59.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-26,¿ëºÀ,8.5,6.9,361.0,10.5,3.5,4.505,0.118,63.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-27,¿ëºÀ,8.9,6.9,364.0,11.3,3.7,4.477,0.171,57.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-28,¿ëºÀ,9.8,6.7,369.0,7.2,3.9,4.513,0.172,46.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-01,¿ëºÀ,10.2,6.6,389.0,6.3,4.0,5.215,0.138,56.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-02,¿ëºÀ,10.0,6.6,384.0,6.2,3.8,5.037,0.098,57.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-03,¿ëºÀ,10.6,6.7,399.0,6.8,3.9,5.491,0.066,52.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-04,¿ëºÀ,11.1,6.8,398.0,8.3,4.2,5.927,0.068,74.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-05,¿ëºÀ,11.5,6.9,393.0,10.2,4.3,5.911,0.068,99.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-06,¿ëºÀ,10.7,6.9,397.0,9.1,4.4,5.97,0.066,92.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-07,¿ëºÀ,10.1,6.9,399.0,9.5,4.4,6.076,0.073,97.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-08,¿ëºÀ,9.7,7.0,390.0,10.8,4.2,5.765,0.074,94.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-09,¿ëºÀ,9.9,7.1,391.0,11.3,4.1,5.824,0.062,101.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-10,¿ëºÀ,10.7,7.3,399.0,12,4.2,6.005,0.058,111.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-11,¿ëºÀ,11.3,7.3,408.0,12.4,4.2,6.146,0.049,96.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-12,¿ëºÀ,11.7,7.2,406.0,12,4.2,6.35,0.046,66.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-13,¿ëºÀ,11.9,7.2,410.0,11.7,4.2,,,53.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-14,¿ëºÀ,11.7,7.0,417.0,9.9,4.2,6.451,0.045,76.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-15,¿ëºÀ,12.7,7.0,457.0,9.4,4.7,6.918,0.059,81.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-16,¿ëºÀ,12.4,6.9,458.0,9.6,4.8,6.773,0.064,88.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-17,¿ëºÀ,12.5,7.0,448.0,9.6,4.4,6.208,0.067,85.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-18,¿ëºÀ,12.8,7.0,460.0,9.3,4.7,6.214,0.067,74.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-19,¿ëºÀ,13.3,7.1,448.0,10.8,4.1,5.653,0.047,88.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-20,¿ëºÀ,12.9,7.0,460.0,9.8,4.3,6.39,,87.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-21,¿ëºÀ,12.6,6.9,459.0,7.2,4.5,6.842,0.1,70.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-22,¿ëºÀ,12.6,6.9,449.0,6.2,,,,68.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-23,¿ëºÀ,13.4,7.0,430.0,8.4,,5.884,,101.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-24,¿ëºÀ,13.2,7.2,422.0,10.3,5.2,5.093,0.143,118.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-25,¿ëºÀ,13.1,7.1,435.0,10.5,4.9,5.023,0.105,114.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-26,¿ëºÀ,12.8,7.0,441.0,9.4,4.7,5.098,0.094,92.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-27,¿ëºÀ,13.0,7.1,445.0,10.7,4.7,5.196,0.088,102.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-28,¿ëºÀ,13.4,7.5,444.0,13.1,4.8,5.161,0.096,128.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-29,¿ëºÀ,12.9,7.0,448.0,10.4,4.6,5.289,0.085,88.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-30,¿ëºÀ,13.5,7.0,447.0,9,4.7,5.141,0.093,78.7,,,,,,,,,,,ND,ND,ND,ND,ND
2017-03-31,¿ëºÀ,14.3,7.2,432.0,10.6,4.9,5.039,0.124,109.8,,,,,,,,,,,ND,ND,ND,ND,ND
2017-04-01,¿ëºÀ,14.2,7.2,423.0,10.9,4.6,4.86,0.114,104.4,,,,,,,,,,,ND,ND,ND,ND,ND
2017-04-02,¿ëºÀ,14.3,7.1,429.0,10.1,4.5,4.723,0.097,92.5,,,,,,,,,,,ND,ND,ND,ND,ND
2017-04-03,¿ëºÀ,14.8,7.2,428.0,10.3,4.6,4.471,0.087,96.0,,,,,,,,,,,ND,ND,ND,ND,ND
2017-04-04,¿ëºÀ,15.5,7.3,431.0,10.9,4.5,4.185,0.083,78.0,,,,,,,,,,,ND,ND,ND,ND,ND
2017-04-05,¿ëºÀ,15.3,6.9,441.0,8.4,4.2,4.12,0.085,55.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-06,¿ëºÀ,15.8,6.8,463.0,4.9,4.4,,0.098,45.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2017-04-07,¿ëºÀ,16.8,6.7,391.0,1.5,4.9,,,29.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-08,¿ëºÀ,17.9,6.7,323.0,1.8,4.0,,,25.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-09,¿ëºÀ,18.6,6.7,316.0,4,3.7,,,28.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-10,¿ëºÀ,18.5,6.7,328.0,5,3.7,,,42.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-11,¿ëºÀ,18.2,6.8,350.0,5,4.2,,,65.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-12,¿ëºÀ,17.8,6.9,362.0,4.1,4.7,4.88,0.171,56.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-13,¿ëºÀ,17.7,6.8,360.0,3.8,4.7,4.449,0.146,45.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-14,¿ëºÀ,17.4,6.8,362.0,3.4,4.7,,,33.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-15,¿ëºÀ,18.7,6.9,364.0,4.4,4.8,4.632,0.128,38.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-16,¿ëºÀ,20.1,6.8,366.0,5,,,,40.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-17,¿ëºÀ,19.9,6.8,363.0,4.6,4.5,5.266,0.125,45.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-18,¿ëºÀ,18.7,6.8,360.0,2.9,4.4,5.21,0.148,34.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-19,¿ëºÀ,18.6,6.8,364.0,2.2,4.5,5.034,0.148,33.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-20,¿ëºÀ,18.5,6.7,396.0,2.2,4.6,6.1,0.129,29.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-21,¿ëºÀ,18.6,6.7,422.0,1.4,4.7,7.306,0.134,28.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-22,¿ëºÀ,19.2,6.7,408.0,1.8,4.9,7.349,0.196,37.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-23,¿ëºÀ,19.8,6.7,389.0,3,5.1,6.634,0.17,60.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-24,¿ëºÀ,19.4,6.7,379.0,3.5,5.3,6.103,0.148,54.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-25,¿ëºÀ,19.7,6.8,386.0,6,5.8,5.757,0.113,83.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-26,¿ëºÀ,19.7,6.7,395.0,5.2,5.3,6.112,0.102,71.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-27,¿ëºÀ,19.4,6.7,392.0,4.8,5.1,5.749,0.101,63.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-28,¿ëºÀ,19.6,6.8,396.0,5.3,5.3,5.862,0.101,69.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-29,¿ëºÀ,20.1,6.8,401.0,5.8,5.5,6.455,0.084,80.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-30,¿ëºÀ,20.1,6.7,397.0,4.3,5.3,6.152,0.093,59.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-01,¿ëºÀ,21.2,6.7,398.0,4.2,5.5,5.701,0.113,53.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-02,¿ëºÀ,21.0,6.8,410.0,4,5.5,5.834,0.108,52.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-03,¿ëºÀ,22.2,6.9,420.0,5.6,5.2,6.008,0.114,58.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-04,¿ëºÀ,22.4,6.8,424.0,4.3,5.3,5.421,0.149,45.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-05,¿ëºÀ,22.1,6.7,434.0,1.9,5.0,5.502,0.193,27.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-06,¿ëºÀ,21.9,6.7,436.0,1.4,4.9,5.492,0.214,35.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-07,¿ëºÀ,22.1,6.7,440.0,2,5.0,5.276,0.253,51.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-08,¿ëºÀ,22.3,6.7,444.0,4.3,5.1,5.814,0.15,66.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-09,¿ëºÀ,21.1,6.7,449.0,1.9,5.2,5.994,0.142,39.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-10,¿ëºÀ,20.6,6.7,446.0,0.6,5.2,6.204,,22.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-11,¿ëºÀ,21.6,6.9,440.0,3.5,5.2,6.188,,32.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
