,螟沥家疙,荐柯,荐家捞柯丑档,傈扁傈档档,侩粮魂家,殴档,醚蜡扁藕家,醚龙家,醚牢,努肺肺鞘,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊,亥哩,喷风浚,俊瓶亥哩,磊老坊,磊老坊,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊
2013-05-03,利器,16.4,8.4,340.0,9.8,2.1,4.5,2.535,,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-04,利器,17.1,8.4,327.0,9.2,2.8,4.5,2.767,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-05,利器,18.6,8.3,336.0,8.5,3.2,4.5,2.729,,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-06,利器,18.9,8.3,319.0,8.7,3.1,4.5,2.388,,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-07,利器,19.0,8.1,323.0,8.7,2.8,4.5,2.548,0.035,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-08,利器,20.3,8.1,321.0,8.1,2.4,4.4,,,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-09,利器,20.1,8.5,323.0,7.9,2.7,4.5,,,11.1,,,,,,,,,,,,,,,
2013-05-10,利器,19.6,8.4,317.0,7.8,2.7,4.2,,,10.7,,,,,,,,,,,,,,,
2013-05-11,利器,20.5,8.1,331.0,8.5,2.3,3.8,2.951,0.025,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-12,利器,21.0,8.1,314.0,8.4,2.0,3.3,,0.025,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-05-13,利器,22.6,8.3,312.0,8.7,1.8,3.6,,0.079,7.1,,,,,,,,,,,,,,,
2013-05-14,利器,22.2,8.4,303.0,9.3,1.4,3.6,2.197,0.12,7.3,,,,,,,,,,,,,,,
2013-05-15,利器,22.6,8.2,292.0,8.8,3.1,3.7,2.017,0.064,6.5,,,,,,,,,,,,,,,
2013-05-16,利器,21.4,8.1,321.0,8.7,6.1,4.3,2.123,,3.8,,,,,,,,,,,,,,,
2013-05-17,利器,20.8,7.8,330.0,8.3,5.2,4.5,2.189,0.041,1.5,,,,,,,,,,,,,,,
2013-05-18,利器,,,,,4.0,4.7,2.011,0.07,0.9,,,,,,,,,,,,,,,
2013-05-19,利器,21.2,7.6,326.0,8.7,5.2,4.8,2.222,0.099,0.5,,,,,,,,,,,,,,,
2013-05-20,利器,20.7,7.6,331.0,8.0,5.7,5.0,2.258,0.083,0.8,,,,,,,,,,,,,,,
2013-05-21,利器,22.0,7.6,334.0,,5.2,5.1,2.079,0.022,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-05-22,利器,22.5,7.6,310.0,7.1,5.1,5.0,1.872,0.023,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-05-23,利器,24.0,7.7,309.0,7.6,4.5,5.0,1.806,0.025,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-05-24,利器,24.8,7.9,298.0,7.5,4.5,4.9,1.633,0.023,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-05-25,利器,24.9,8.2,322.0,,4.8,5.3,1.8,0.021,2.1,,,,,,,,,,,,,,,
2013-05-26,利器,24.9,8.4,339.0,,5.4,5.5,,0.028,2.3,,,,,,,,,,,,,,,
2013-05-27,利器,23.6,8.2,350.0,8.9,5.3,5.6,,0.028,2.4,,,,,,,,,,,,,,,
2013-05-28,利器,22.5,7.5,330.0,7.5,6.7,,,,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-05-29,利器,22.1,7.4,326.0,7.3,9.1,,,,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-05-30,利器,22.7,7.4,335.0,7.6,7.5,,,,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-05-31,利器,22.2,7.3,279.0,7.7,6.7,,,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-06-01,利器,22.6,7.4,259.0,8.2,5.3,,2.4,0.033,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-06-02,利器,22.9,7.5,246.0,8.4,5.7,,2.261,0.027,1.8,,,,,,,,,,,,,,,
2013-06-03,利器,23.1,7.5,242.0,8.8,5.7,,2.079,0.021,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-06-04,利器,24.0,7.5,251.0,8.9,5.5,,2.062,0.017,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2013-06-05,利器,25.0,8.0,233.0,9.5,5.5,3.8,1.978,0.019,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2013-06-06,利器,25.9,8.2,246.0,9.8,5.4,4.3,2.025,0.019,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2013-06-07,利器,26.2,8.4,255.0,9.2,5.1,4.5,1.919,0.017,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2013-06-08,利器,25.8,8.2,278.0,8.9,4.5,4.7,2.101,0.008,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-09,利器,25.1,7.9,278.0,8.2,4.5,4.6,2.139,0.007,1.9,,,,,,,,,,,,,,,
2013-06-10,利器,24.7,7.6,283.0,7.6,4.7,4.2,2.186,0.012,1.4,,,,,,,,,,,,,,,
2013-06-11,利器,24.3,7.5,285.0,7.2,4.8,3.8,2.369,0.016,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2013-06-12,利器,24.3,7.4,284.0,6.8,5.4,3.8,2.463,0.02,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2013-06-13,利器,25.3,7.6,282.0,7.8,5.3,4.1,2.288,0.018,2.8,,,,,,,,,,,,,,,
2013-06-14,利器,24.9,7.6,260.0,8.3,5.7,4.2,2.12,0.012,4.1,,,,,,,,,,,,,,,
2013-06-15,利器,26.3,7.4,268.0,7.8,5.5,4.3,2.131,0.019,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-16,利器,27.0,7.7,273.0,8.7,5.9,4.7,2.061,,5.6,,,,,,,,,,,,,,,
2013-06-17,利器,27.2,8.0,288.0,8.8,5.7,4.9,2.205,0.017,5.4,,,,,,,,,,,,,,,
2013-06-18,利器,26.8,7.8,293.0,7.7,5.7,4.8,2.53,0.011,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-19,利器,25.1,7.2,249.0,6.6,86.0,8.3,2.934,0.04,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-20,利器,24.8,7.3,209.0,7.5,32.8,5.1,2.121,,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-21,利器,25.4,7.7,232.0,8.8,12.1,3.6,1.839,0.021,16.2,,,,,,,,,,,,,,,
2013-06-22,利器,24.9,7.4,227.0,8.5,13.2,3.6,1.992,0.024,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-23,利器,24.9,7.5,219.0,9.0,14.8,3.9,2.076,0.052,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-24,利器,25.6,7.7,211.0,9.8,19.5,4.3,2.158,0.089,7.8,,,,,,,,,,,,,,,
2013-06-25,利器,24.6,7.3,195.0,7.5,25.5,4.8,2.528,0.098,5.4,,,,,,,,,,,,,,,
2013-06-26,利器,24.5,7.2,184.0,8.1,29.2,5.4,2.585,0.116,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2013-06-27,利器,25.6,7.6,193.0,8.8,25.1,5.4,2.326,0.119,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-28,利器,25.4,7.4,198.0,8.9,25.4,5.6,2.187,0.111,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-06-29,利器,26.4,7.4,202.0,8.8,23.9,5.9,2.16,0.115,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-06-30,利器,27.1,7.6,206.0,9.0,21.1,6.1,2.129,,5.1,,,,,,,,,,,,,,,
2013-07-01,利器,27.1,7.5,215.0,8.8,20.5,5.7,2.214,,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-02,利器,26.5,7.5,222.0,7.0,19.1,4.6,2.687,0.094,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-03,利器,26.2,7.3,214.0,,19.0,4.4,2.744,0.097,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-04,利器,25.9,7.3,219.0,6.3,19.9,4.4,2.757,0.097,3.0,,,,,,,,,,,,,,,
2013-07-05,利器,24.4,7.2,200.0,6.5,106.2,4.7,2.841,0.127,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-06,利器,23.5,7.1,175.0,6.1,120.0,,3.249,0.19,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2013-07-07,利器,24.5,7.2,193.0,6.8,48.4,4.9,3.169,0.18,2.4,,,,,,,,,,,,,,,
2013-07-08,利器,25.3,7.2,204.0,6.8,26.8,4.7,2.879,0.142,2.0,,,,,,,,,,,,,,,
2013-07-09,利器,26.4,7.3,178.0,7.3,20.3,3.9,2.621,0.124,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-10,利器,27.5,7.4,185.0,7.4,16.1,3.4,,,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-07-11,利器,28.5,7.8,196.0,8.0,11.9,3.0,2.583,,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-12,利器,28.5,8.0,211.0,7.5,10.1,3.1,2.611,0.062,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-13,利器,29.2,8.2,220.0,6.3,10.3,3.2,4.175,0.06,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-14,利器,28.9,7.9,220.0,,8.9,3.1,3.185,0.058,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-15,利器,28.4,7.8,233.0,8.1,9.5,3.7,2.441,0.062,13.3,,,,,,,,,,,,,,,
2013-07-16,利器,28.1,7.6,240.0,7.1,10.6,4.1,1.839,0.055,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-07-17,利器,28.4,7.8,228.0,7.4,9.8,4.7,1.899,0.056,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-07-18,利器,29.8,8.2,222.0,7.7,8.8,4.7,1.571,0.077,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-07-19,利器,30.2,8.5,235.0,8.5,10.5,4.7,1.465,0.06,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-07-20,利器,30.3,8.9,250.0,9.9,11.8,5.7,1.557,0.033,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-07-21,利器,29.6,8.8,246.0,10.1,11.8,6.2,1.816,,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-07-22,利器,29.6,8.6,223.0,9.0,9.5,4.8,2.1,,12.1,,,,,,,,,,,,,,,
2013-07-23,利器,29.0,8.4,205.0,7.3,9.1,4.2,1.878,0.038,11.3,,,,,,,,,,,,,,,
2013-07-24,利器,28.8,8.1,214.0,6.7,9.6,4.5,1.985,,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-25,利器,29.0,8.0,204.0,6.9,9.7,4.2,2.06,0.092,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-26,利器,29.7,8.1,220.0,8.7,9.3,3.7,1.726,0.087,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-27,利器,30.1,8.7,198.0,11.0,11.7,3.9,1.383,0.035,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-28,利器,29.5,8.6,225.0,8.8,12.0,4.2,1.689,,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-29,利器,29.4,8.3,230.0,8.2,17.5,4.3,1.809,0.074,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-30,利器,29.8,8.6,248.0,8.7,27.3,4.3,1.863,0.069,19.8,,,,,,,,,,,,,,,
2013-07-31,利器,29.5,8.5,253.0,7.3,33.9,4.4,2.068,0.074,15.7,,,,,,,,,,,,,,,
2013-08-01,利器,29.6,8.6,245.0,8.4,11.7,5.0,2.105,0.078,18.7,,,,,,,,,,,,,,,
2013-08-02,利器,29.6,7.7,237.0,6.5,11.0,4.2,1.85,0.089,10.1,,,,,,,,,,,,,,,
2013-08-03,利器,29.5,7.6,267.0,6.5,12.8,3.9,1.943,0.124,11.2,,,,,,,,,,,,,,,
2013-08-04,利器,29.4,7.5,257.0,6.5,11.0,3.7,2.158,,12.0,,,,,,,,,,,,,,,
2013-08-05,利器,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-06,利器,29.6,7.9,244.0,8.1,11.8,3.3,1.778,0.043,12.6,,,,,,,,,,,,,,,
2013-08-07,利器,29.8,7.9,240.0,8.1,12.0,3.3,1.764,0.043,11.4,,,,,,,,,,,,,,,
2013-08-08,利器,30.2,8.3,233.0,9.4,11.1,3.3,1.554,0.042,16.4,,,,,,,,,,,,,,,
2013-08-09,利器,31.3,8.9,231.0,11.3,8.7,3.4,1.23,0.017,19.6,,,,,,,,,,,,,,,
2013-08-10,利器,31.5,8.9,242.0,12.2,9.3,3.5,1.399,,21.4,,,,,,,,,,,,,,,
2013-08-11,利器,32.4,9.0,232.0,11.1,15.8,,1.667,,19.7,,,,,,,,,,,,,,,
2013-08-12,利器,32.5,9.0,218.0,8.6,32.9,,,,16.5,,,,,,,,,,,,,,,
2013-08-13,利器,32.8,9.2,233.0,9.3,38.7,3.8,,0.02,20.6,,,,,,,,,,,,,,,
2013-08-14,利器,32.7,9.3,230.0,11.6,9.1,3.9,,0.019,10.9,,,,,,,,,,,,,,,
2013-08-15,利器,33.3,9.4,227.0,11.7,8.3,4.0,,0.018,12.4,,,,,,,,,,,,,,,
2013-08-16,利器,33.1,9.4,226.0,12.5,12.1,4.1,,0.024,12.8,,,,,,,,,,,,,,,
2013-08-17,利器,32.3,9.4,228.0,12.3,10.2,3.5,,0.021,17.0,,,,,,,,,,,,,,,
2013-08-18,利器,32.3,9.2,232.0,11.0,5.4,3.4,1.746,0.017,16.7,,,,,,,,,,,,,,,
2013-08-19,利器,32.2,9.2,235.0,11.0,4.9,3.5,1.81,0.014,15.9,,,,,,,,,,,,,,,
2013-08-20,利器,32.5,9.2,233.0,9.2,4.8,3.5,1.538,,13.2,,,,,,,,,,,,,,,
2013-08-21,利器,31.7,9.1,232.0,4.1,4.4,3.6,1.708,0.019,11.2,,,,,,,,,,,,,,,
2013-08-22,利器,,,,,,3.7,1.912,0.028,8.7,,,,,,,,,,,,,,,
2013-08-23,利器,30.9,8.3,248.0,5.6,34.7,3.7,2.166,0.042,8.1,,,,,,,,,,,,,,,
2013-08-24,利器,30.0,8.1,276.0,5.5,13.6,4.4,3.256,0.086,10.4,,,,,,,,,,,,,,,
2013-08-25,利器,29.8,7.9,321.0,7.2,11.1,4.4,3.864,0.106,10.9,,,,,,,,,,,,,,,
2013-08-26,利器,29.6,7.9,318.0,7.8,8.1,4.2,3.74,0.109,18.7,,,,,,,,,,,,,,,
2013-08-27,利器,29.6,8.1,280.0,8.3,6.6,3.7,3.039,0.107,16.3,,,,,,,,,,,,,,,
2013-08-28,利器,29.4,8.3,264.0,8.5,6.9,3.9,2.908,0.076,21.9,,,,,,,,,,,,,,,
2013-08-29,利器,28.9,8.0,256.0,6.8,7.6,4.1,2.875,0.08,21.4,,,,,,,,,,,,,,,
2013-08-30,利器,28.8,7.8,249.0,9.4,8.5,4.1,2.116,0.092,17.6,,,,,,,,,,,,,,,
2013-08-31,利器,28.9,7.6,252.0,10.7,8.9,4.2,2.095,0.085,17.5,,,,,,,,,,,,,,,
2013-09-01,利器,29.2,7.7,254.0,12.7,16.4,4.7,2.161,0.098,22.9,,,,,,,,,,,,,,,
2013-09-02,利器,28.7,7.5,254.0,12.4,20.5,4.4,2.207,0.101,18.3,,,,,,,,,,,,,,,
2013-09-03,利器,28.0,7.4,255.0,10.0,,4.0,2.276,0.101,16.7,,,,,,,,,,,,,,,
2013-09-04,利器,27.4,7.6,260.0,7.9,7.6,3.7,2.153,0.083,14.6,,,,,,,,,,,,,,,
2013-09-05,利器,26.9,8.1,274.0,8.0,6.9,4.0,2.216,0.092,15.8,,,,,,,,,,,,,,,
2013-09-06,利器,26.5,8.0,288.0,7.6,8.4,4.2,2.345,0.1,15.3,,,,,,,,,,,,,,,
2013-09-07,利器,26.2,7.9,295.0,7.1,6.3,4.2,2.352,0.102,9.0,,,,,,,,,,,,,,,
2013-09-08,利器,26.5,7.9,300.0,7.6,5.4,5.7,2.285,0.1,8.7,,,,,,,,,,,,,,,
2013-09-09,利器,27.0,8.0,301.0,9.6,,6.3,,,11.3,,,,,,,,,,,,,,,
2013-09-10,利器,27.1,8.6,308.0,9.7,8.5,5.2,2.117,0.047,18.0,,,,,,,,,,,,,,,
2013-09-11,利器,26.7,9.1,303.0,11.9,14.9,,2.225,0.041,29.2,,,,,,,,,,,,,,,
2013-09-12,利器,26.0,8.6,306.0,9.1,5.8,4.5,2.259,0.043,22.3,,,,,,,,,,,,,,,
2013-09-13,利器,26.4,8.8,317.0,10.0,5.4,4.6,2.025,0.034,20.4,,,,,,,,,,,,,,,
2013-09-14,利器,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-15,利器,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-16,利器,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-17,利器,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-18,利器,26.6,8.9,336.0,14.3,5.5,4.6,1.742,0.061,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
2013-09-19,利器,26.5,9.1,319.0,16.0,5.9,4.5,1.732,0.066,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2013-09-20,利器,27.1,9.0,300.0,14.6,5.1,4.0,1.672,0.057,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2013-09-21,利器,27.0,9.1,283.0,14.6,4.8,4.0,1.541,0.054,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2013-09-22,利器,26.9,9.2,277.0,14.8,5.8,4.2,1.713,0.058,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2013-09-23,利器,26.3,9.0,272.0,11.8,5.3,4.2,2.02,,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2013-09-24,利器,26.5,9.0,279.0,10.1,3.7,4.0,2.123,0.036,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2013-09-25,利器,26.2,9.0,280.0,9.4,4.1,4.1,2.222,,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2013-09-26,利器,25.4,8.6,280.0,7.5,4.9,3.9,1.878,0.05,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-09-27,利器,25.4,8.7,289.0,7.9,6.1,4.0,1.713,0.04,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-09-28,利器,24.9,8.8,304.0,7.6,4.3,4.2,1.762,0.023,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-09-29,利器,24.5,8.6,311.0,6.3,4.1,3.9,2.105,0.021,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-09-30,利器,24.3,8.3,321.0,7.0,9.0,4.0,2.251,0.041,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-10-01,利器,24.4,8.2,325.0,9.6,9.7,4.0,2.511,0.043,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-10-02,利器,24.4,8.3,328.0,9.6,7.1,4.2,2.605,0.056,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-10-03,利器,23.8,8.2,315.0,9.2,5.8,4.0,2.368,0.061,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-10-04,利器,23.5,8.3,290.0,9.1,7.1,3.8,2.014,0.059,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-10-05,利器,23.3,8.6,268.0,8.5,3.9,3.6,1.866,0.052,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-10-06,利器,23.1,8.5,270.0,7.6,2.7,3.4,1.824,0.046,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-10-07,利器,23.4,8.4,272.0,8.0,1.8,3.3,1.814,0.039,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2013-10-08,利器,23.2,8.2,273.0,8.5,3.7,3.3,1.902,0.026,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-09,利器,23.1,8.0,298.0,8.4,7.5,3.7,2.134,0.05,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-10,利器,22.8,7.7,289.0,8.0,9.1,3.7,2.403,0.056,13.3,,,,,,,,,,,,,,,
2013-10-11,利器,22.0,7.5,321.0,7.8,13.8,,3.368,0.074,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-12,利器,21.8,7.3,309.0,7.6,6.9,4.4,3.367,0.075,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-13,利器,21.7,7.4,284.0,8.2,6.1,4.8,3.361,0.071,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-14,利器,21.8,7.5,270.0,8.9,4.8,4.5,3.475,0.084,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-15,利器,21.0,7.5,255.0,8.6,4.8,3.6,,0.083,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-16,利器,20.3,7.5,259.0,8.6,6.1,4.0,2.527,0.09,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-17,利器,19.8,7.7,255.0,9.5,13.4,4.2,2.705,0.094,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
