,측정소명,수온,수소이온농도,전기전도도,용존산소,탁도,총유기탄소,총질소,총인,클로로필
2014-09-14,도개,25.0,7.4,279.0,9.5,1.2,4.0,2.817,0.066,3.7
2014-09-15,도개,25.4,7.4,283.0,8.9,0.9,4.0,2.776,0.069,2.8
2014-09-16,도개,25.4,7.5,283.0,9.2,1.0,4.0,2.777,,3.0
2014-09-17,도개,24.8,7.6,285.0,9.5,1.1,4.0,2.622,,4.3
2014-09-18,도개,24.5,7.5,286.0,8.5,1.4,3.8,2.599,,4.4
2014-09-19,도개,24.4,7.4,265.0,8.0,1.5,3.7,2.6,0.026,5.8
2014-09-20,도개,24.4,7.4,238.0,8.2,1.7,3.9,2.535,,9.5
2014-09-21,도개,24.3,7.4,249.0,8.3,2.6,4.0,2.505,0.029,11.6
2014-09-22,도개,24.4,7.5,245.0,8.6,5.8,3.9,2.401,0.029,17.3
2014-09-23,도개,24.5,7.6,262.0,7.7,,3.7,2.375,0.024,10.5
2014-09-24,도개,23.8,7.9,282.0,7.2,3.6,3.6,,,7.1
2014-09-25,도개,22.2,7.8,257.0,8.7,27.5,4.9,2.221,0.056,10.7
2014-09-26,도개,21.7,7.5,248.0,8.4,20.7,5.3,2.468,0.069,7.9
2014-09-27,도개,21.5,7.2,217.0,8.9,25.7,5.7,3.001,0.086,4.6
2014-09-28,도개,21.5,7.2,202.0,10.2,21.8,6.3,2.898,0.1,7.2
2014-09-29,도개,21.0,7.2,199.0,9.9,18.6,5.9,2.925,0.099,6.8
2014-09-30,도개,20.8,7.2,201.0,9.3,15.9,4.7,2.937,0.093,5.6
2014-10-01,도개,21.0,7.3,203.0,10.0,13.3,4.7,2.677,0.087,7.1
2014-10-02,도개,20.9,7.4,208.0,10.0,10.7,4.7,2.542,0.078,9.9
2014-10-03,도개,21.0,7.4,211.0,9.3,9.4,4.7,2.598,0.073,8.8
2014-10-04,도개,20.8,7.4,214.0,8.8,9.8,4.4,2.489,0.069,7.5
2014-10-05,도개,20.5,7.4,217.0,9.1,9.6,4.3,2.346,0.063,7.4
2014-10-06,도개,20.5,7.7,218.0,9.0,7.7,4.3,2.28,0.056,12.3
2014-10-07,도개,20.7,8.1,221.0,8.8,5.9,4.5,2.176,0.045,20.2
2014-10-08,도개,20.5,8.2,226.0,8.8,5.4,4.3,2.055,0.037,22.0
2014-10-09,도개,20.5,8.2,230.0,8.5,5.2,4.1,2.126,0.039,23.0
2014-10-10,도개,20.3,8.1,233.0,8.5,5.1,4.1,2.154,0.038,20.6
2014-10-11,도개,20.3,8.1,236.0,9.0,5.4,4.3,2.063,0.023,19.4
2014-10-12,도개,19.8,8.0,240.0,8.3,5.3,4.1,2.064,0.02,20.1
2014-10-13,도개,19.7,8.0,244.0,8.0,5.6,4.0,2.097,0.02,22.3
2014-10-14,도개,19.8,8.3,248.0,8.2,5.0,4.0,2.145,0.022,24.3
2014-10-15,도개,19.5,8.3,251.0,7.7,5.1,4.1,2.174,0.025,24.9
2014-10-16,도개,19.0,8.2,254.0,7.7,6.1,3.4,2.225,0.024,23.4
2014-10-17,도개,19.0,8.5,259.0,9.2,6.3,,2.072,0.011,22.1
2014-10-18,도개,18.8,8.7,261.0,9.4,5.7,,2.05,0.011,22.8
2014-10-19,도개,18.6,8.5,263.0,8.9,5.9,,2.203,0.012,20.4
2014-10-20,도개,18.2,8.5,266.0,8.8,5.5,,2.249,0.017,15.4
2014-10-21,도개,17.9,8.3,271.0,8.4,7.1,2.6,2.371,0.025,15.8
2014-10-22,도개,16.7,7.9,276.0,8.5,18.5,2.8,2.455,0.03,16.3
2014-10-23,도개,15.1,7.3,207.0,8.8,36.3,4.0,2.84,0.062,5.0
2014-10-24,도개,15.3,7.2,194.0,8.4,30.9,3.9,3.777,0.085,2.9
2014-10-25,도개,15.4,7.2,199.0,8.2,22.8,3.9,3.655,0.073,3.4
2014-10-26,도개,15.5,7.2,204.0,7.8,17.2,3.8,3.284,0.066,4.1
2014-10-27,도개,15.6,7.3,208.0,8.1,12.3,3.6,3.092,0.058,6.0
2014-10-28,도개,15.3,7.3,210.0,8.4,10.7,3.6,3.053,0.055,12.9
2014-10-29,도개,15.3,7.3,211.0,8.5,9.7,3.6,3.01,0.052,17.3
2014-10-30,도개,15.0,7.3,212.0,8.5,8.9,3.8,2.899,0.049,17.2
2014-10-31,도개,14.8,7.4,217.0,8.8,8.0,3.4,2.776,0.046,15.0
2014-11-01,도개,14.8,7.4,225.0,9.0,8.0,2.8,2.379,0.045,11.2
2014-11-02,도개,14.8,7.5,241.0,9.8,7.9,2.3,2.404,,10.5
2014-11-03,도개,13.9,7.5,240.0,9.7,9.6,2.2,2.461,0.051,8.2
2014-11-04,도개,13.6,7.6,240.0,9.6,8.1,2.3,2.486,0.049,8.8
2014-11-05,도개,13.6,7.6,241.0,9.3,6.6,2.3,2.507,0.046,9.0
2014-11-06,도개,13.4,7.5,236.0,9.1,6.9,2.3,2.532,0.051,7.5
2014-11-07,도개,13.1,7.4,230.0,8.7,8.1,2.3,2.519,0.054,4.7
2014-11-08,도개,13.1,7.4,221.0,9.3,7.9,2.3,2.46,0.055,6.2
2014-11-09,도개,13.2,7.4,215.0,9.4,8.0,2.3,2.334,0.052,5.8
2014-11-10,도개,13.1,7.4,213.0,9.7,7.8,2.3,2.456,0.05,8.0
2014-11-11,도개,12.9,7.5,217.0,9.9,7.2,2.4,2.6,0.045,10.0
2014-11-12,도개,12.4,7.5,223.0,10.0,6.8,2.2,2.493,0.04,11.5
2014-11-13,도개,11.5,7.6,227.0,10.7,6.8,2.1,2.471,0.036,14.3
2014-11-14,도개,11.1,7.7,229.0,11.0,,2.2,2.454,0.033,17.7
2014-11-15,도개,11.0,7.9,234.0,13.0,,2.2,2.417,0.029,24.6
2014-11-16,도개,10.8,8.0,237.0,14.6,,2.2,2.382,0.027,26.2
2014-11-17,도개,10.8,8.1,244.0,13.2,,2.3,2.415,0.025,31.4
2014-11-18,도개,10.7,8.1,248.0,11.3,4.2,2.2,2.447,0.023,32.0
2014-11-19,도개,10.6,8.2,250.0,10.5,3.9,2.2,2.402,0.021,34.6
2014-11-20,도개,10.5,8.3,254.0,10.2,3.8,2.4,2.44,0.021,37.1
2014-11-21,도개,10.2,8.6,259.0,9.2,4.1,2.7,2.594,0.019,39.3
2014-11-22,도개,10.0,8.6,259.0,9.0,4.1,2.8,2.577,0.018,39.0
2014-11-23,도개,9.9,8.7,260.0,9.5,4.0,2.9,2.59,0.017,41.2
2014-11-24,도개,9.8,8.6,263.0,9.6,3.9,2.7,2.58,0.017,30.5
2014-11-25,도개,9.7,8.4,264.0,9.0,5.2,2.7,2.631,0.017,31.1
2014-11-26,도개,9.6,8.4,268.0,9.5,4.9,2.6,2.585,0.016,25.4
2014-11-27,도개,9.1,8.6,272.0,12.8,4.9,2.7,2.613,0.015,24.7
2014-11-28,도개,8.6,8.7,276.0,12.1,4.5,2.7,2.596,0.014,25.8
2014-11-29,도개,8.9,8.5,284.0,11.5,4.7,2.8,2.645,0.014,22.7
2014-11-30,도개,8.8,8.0,293.0,14.5,6.7,3.1,2.798,0.018,18.2
2014-12-01,도개,8.8,7.8,290.0,10.8,8.2,3.1,3.001,0.022,23.7
2014-12-02,도개,7.8,7.8,285.0,10.9,7.7,3.2,2.993,0.023,21.5
2014-12-03,도개,7.2,7.9,283.0,11.2,6.5,3.2,2.927,0.017,22.0
2014-12-04,도개,6.9,7.9,281.0,11.6,5.3,2.9,2.812,0.016,21.0
2014-12-05,도개,6.6,7.8,282.0,11.7,5.1,2.8,2.798,0.014,15.7
2014-12-06,도개,6.5,7.8,284.0,11.6,5.0,2.7,2.73,0.014,11.8
2014-12-07,도개,6.1,7.8,284.0,11.6,4.8,2.8,2.671,0.013,11.8
2014-12-08,도개,5.9,7.8,284.0,11.5,4.5,2.9,2.641,0.014,11.7
2014-12-09,도개,5.6,7.8,285.0,11.2,4.4,3.0,2.613,0.015,11.2
2014-12-10,도개,5.4,7.8,285.0,10.9,4.2,3.0,2.558,0.014,11.8
2014-12-11,도개,5.3,7.8,283.0,10.6,4.0,2.9,2.345,,11.4
2014-12-12,도개,5.2,7.9,280.0,10.3,4.0,2.8,2.432,,12.7
2014-12-13,도개,5.0,7.9,277.0,9.9,3.8,2.6,2.515,0.011,15.5
2014-12-14,도개,4.3,8.0,278.0,9.8,3.5,2.5,2.537,0.009,17.3
2014-12-15,도개,4.0,8.1,280.0,10.4,3.2,2.5,2.532,0.009,16.4
2014-12-16,도개,3.6,8.1,282.0,12.2,3.1,2.5,2.479,0.009,16.7
2014-12-17,도개,2.6,8.1,288.0,12.9,2.9,2.4,2.512,0.008,13.7
2014-12-18,도개,2.0,8.1,289.0,12.8,2.7,2.3,2.477,0.007,12.7
2014-12-19,도개,1.9,8.1,290.0,13.3,2.5,2.4,2.495,0.008,14.1
2014-12-20,도개,1.7,8.1,288.0,13.8,2.4,2.3,2.534,0.008,11.8
2014-12-21,도개,1.7,8.1,287.0,13.8,2.3,2.3,2.541,0.008,11.3
2014-12-22,도개,1.7,8.1,287.0,13.4,2.1,2.2,2.548,0.008,10.9
2014-12-23,도개,2.0,8.0,288.0,12.9,2.1,2.2,2.603,0.007,10.7
2014-12-24,도개,2.2,8.0,288.0,13.1,1.9,2.3,2.61,0.007,10.7
2014-12-25,도개,2.2,8.0,285.0,13.0,2.0,2.3,2.591,0.007,9.4
2014-12-26,도개,2.3,8.0,284.0,12.8,2.0,2.2,2.57,0.008,10.4
2014-12-27,도개,2.4,8.0,284.0,12.9,1.9,2.3,2.579,0.007,12.8
2014-12-28,도개,2.5,8.0,285.0,13.0,1.8,2.3,2.578,0.006,13.7
2014-12-29,도개,2.6,7.9,273.0,12.6,1.8,2.5,2.879,,11.9
2014-12-30,도개,2.8,7.8,254.0,12.2,1.9,2.7,3.232,,9.5
2014-12-31,도개,2.8,7.8,254.0,12.1,2.0,2.7,3.026,0.007,9.4
2015-01-01,도개,2.5,7.7,254.0,12.2,2.0,2.6,3.017,0.006,8.0
2015-01-02,도개,2.3,7.7,256.0,12.1,1.9,2.7,3.04,0.006,7.4
2015-01-03,도개,2.1,7.7,257.0,12.0,1.8,2.8,3.114,0.006,7.6
2015-01-04,도개,2.0,7.7,258.0,11.8,1.8,2.9,3.169,0.006,7.8
2015-01-05,도개,2.1,7.7,258.0,11.7,1.9,2.8,3.162,0.007,8.4
2015-01-06,도개,2.2,7.7,257.0,11.6,2.1,2.8,3.076,0.007,7.8
2015-01-07,도개,2.3,7.6,257.0,11.7,2.0,2.7,2.944,0.008,5.8
2015-01-08,도개,2.4,7.6,258.0,11.7,1.8,2.8,3.145,0.006,4.5
2015-01-09,도개,2.6,7.6,257.0,11.7,1.8,2.8,3.26,0.006,4.8
2015-01-10,도개,2.6,7.7,254.0,11.7,1.8,2.8,3.252,0.005,4.5
2015-01-11,도개,2.5,7.7,253.0,11.5,1.7,2.9,3.236,0.005,5.2
2015-01-12,도개,2.5,7.7,254.0,11.4,1.8,2.8,3.224,0.006,5.2
2015-01-13,도개,2.6,7.7,253.0,11.3,1.7,2.8,3.168,0.006,5.7
2015-01-14,도개,2.7,7.7,253.0,11.1,1.7,2.7,2.965,0.004,6.4
2015-01-15,도개,3.0,7.7,253.0,11.1,1.6,2.7,2.922,0.004,7.2
2015-01-16,도개,3.0,7.8,251.0,11.3,1.6,2.8,2.88,0.005,10.0
2015-01-17,도개,2.9,7.7,250.0,11.9,1.7,2.6,2.877,0.005,8.5
2015-01-18,도개,2.8,7.7,251.0,12.6,1.7,2.5,2.921,0.004,8.3
2015-01-19,도개,2.8,7.7,252.0,12.9,1.7,2.5,2.923,0.004,8.1
2015-01-20,도개,2.7,7.7,258.0,13.1,1.8,2.6,2.975,0.004,7.8
2015-01-21,도개,2.8,7.7,263.0,13.2,2.0,2.6,2.944,0.005,9.5
2015-01-22,도개,2.9,7.8,261.0,13.2,1.9,2.6,2.859,0.004,9.5
2015-01-23,도개,2.9,7.8,260.0,13.4,1.9,2.6,2.839,0.007,10.4
2015-01-24,도개,3.1,7.8,258.0,13.3,1.9,2.7,2.81,0.006,9.8
2015-01-25,도개,3.2,7.8,259.0,13.4,2.1,2.7,2.828,0.005,10.5
2015-01-26,도개,3.2,7.8,257.0,13.5,2.0,2.8,2.793,0.005,10.7
2015-01-27,도개,3.2,7.8,256.0,13.6,2.1,2.7,2.898,0.005,9.9
2015-01-28,도개,3.1,7.8,254.0,13.7,2.2,2.7,2.853,0.005,10.7
2015-01-29,도개,3.2,7.8,253.0,13.7,2.2,2.7,2.804,0.005,12.8
2015-01-30,도개,3.2,7.9,252.0,13.7,2.1,2.7,2.784,0.005,12.4
2015-01-31,도개,3.1,7.9,252.0,13.6,2.3,2.7,2.8,0.005,12.9
2015-02-01,도개,3.1,7.9,252.0,13.6,2.2,2.7,2.813,0.005,13.4
2015-02-02,도개,3.4,8.0,253.0,13.7,2.3,2.8,2.843,0.005,13.4
2015-02-03,도개,3.6,8.0,254.0,13.7,2.3,2.9,2.856,0.005,13.9
2015-02-04,도개,3.7,7.9,244.0,13.7,2.9,2.8,2.836,0.007,14.8
2015-02-05,도개,3.7,7.9,227.0,13.5,4.1,2.5,2.794,0.009,15.0
2015-02-06,도개,3.8,8.0,225.0,13.7,4.0,2.6,2.874,0.01,15.4
2015-02-07,도개,3.8,8.0,223.0,13.7,4.0,2.5,2.867,0.01,16.7
2015-02-08,도개,3.6,8.0,223.0,13.6,4.3,2.4,2.825,0.01,16.1
2015-02-09,도개,3.2,8.0,225.0,13.4,4.3,2.3,2.838,0.01,17.4
2015-02-10,도개,3.4,8.0,227.0,13.4,4.2,2.4,2.836,0.01,19.0
2015-02-11,도개,3.5,8.1,227.0,13.4,4.1,2.7,2.923,0.011,20.1
2015-02-12,도개,3.6,8.1,227.0,13.4,4.3,3.1,3.187,0.011,19.7
2015-02-13,도개,3.5,8.1,228.0,13.4,4.5,3.1,2.96,0.01,19.9
2015-02-14,도개,3.6,8.2,228.0,13.5,4.2,3.1,2.987,0.011,21.3
2015-02-15,도개,3.8,8.2,228.0,13.5,4.2,3.2,2.929,0.01,23.0
2015-02-16,도개,,,,,,,,,
2015-02-17,도개,,,,,,,,,
2015-02-18,도개,,,,,,,,,
2015-02-19,도개,,,,,,,,,
2015-02-20,도개,,,,,,,,,
2015-02-21,도개,,,,,,,,,
2015-02-22,도개,,,,,,,,,
2015-02-23,도개,,,,,,,,,
2015-02-24,도개,,,,,,,,,
2015-02-25,도개,,,,,,,,,
2015-02-26,도개,,,,,,,,,
2015-02-27,도개,,,,,,,,,
2015-02-28,도개,,,,,,,,,
2015-03-01,도개,5.0,8.3,221.0,14.3,5.5,3.3,2.856,0.018,23.9
2015-03-02,도개,5.5,8.3,219.0,14.1,5.4,3.3,2.843,0.016,20.6
2015-03-03,도개,5.3,8.3,218.0,14.1,5.3,3.3,2.993,0.017,18.0
2015-03-04,도개,5.4,8.2,218.0,13.9,6.0,,2.99,0.016,15.7
2015-03-05,도개,5.5,8.1,219.0,13.8,6.2,3.3,3.06,0.013,13.9
2015-03-06,도개,6.3,8.1,218.0,13.4,5.6,3.2,3.189,0.013,13.5
2015-03-07,도개,6.7,8.1,218.0,13.2,5.2,3.1,3.146,0.011,12.8
2015-03-08,도개,7.0,8.2,219.0,13.5,5.1,3.2,3.102,0.011,13.4
2015-03-09,도개,7.2,8.2,219.0,13.6,5.4,3.0,3.092,0.012,14.2
2015-03-10,도개,6.2,8.1,219.0,13.3,6.7,3.0,3.026,0.009,14.4
2015-03-11,도개,6.1,8.1,219.0,13.3,6.7,3.1,3.073,0.009,14.2
2015-03-12,도개,6.0,8.1,218.0,13.4,6.5,3.1,3.099,0.008,14.1
2015-03-13,도개,6.1,8.1,219.0,13.4,6.0,3.1,3.078,0.009,15.0
2015-03-14,도개,6.5,8.2,219.0,13.5,5.4,3.1,3.039,0.008,13.1
2015-03-15,도개,6.5,8.3,217.0,13.8,5.0,3.1,2.997,0.008,13.4
2015-03-16,도개,6.9,8.5,215.0,13.9,5.0,3.2,2.968,0.009,13.2
2015-03-17,도개,7.6,8.6,214.0,14.0,4.8,3.1,3.178,0.009,13.6
2015-03-18,도개,7.7,8.6,215.0,13.8,4.9,2.9,,,16.5
2015-03-19,도개,8.2,8.6,211.0,13.5,7.2,2.9,,,13.9
2015-03-20,도개,8.8,8.8,211.0,13.8,6.6,2.9,,0.005,16.4
2015-03-21,도개,8.6,8.7,218.0,13.5,6.8,2.7,,0.004,17.8
2015-03-22,도개,9.5,8.3,228.0,12.6,10.5,2.9,,0.007,19.7
2015-03-23,도개,9.5,8.1,224.0,12.1,13.2,2.9,,0.008,28.4
2015-03-24,도개,,,,,,,,,31.3
2015-03-25,도개,,,,,,,,0.011,33.4
2015-03-26,도개,11.4,8.8,239.0,12.0,9.8,3.2,,0.009,30.1
2015-03-27,도개,11.5,8.9,235.0,11.9,9.7,3.5,2.532,0.009,31.3
2015-03-28,도개,11.7,8.7,232.0,11.1,9.3,2.9,2.22,0.009,27.3
2015-03-29,도개,11.9,8.6,228.0,10.6,8.5,2.5,1.861,0.007,26.6
2015-03-30,도개,12.7,8.7,224.0,10.2,7.5,2.3,1.886,0.006,20.2
2015-03-31,도개,12.4,8.6,223.0,9.7,7.0,2.3,2.179,0.006,21.8
2015-04-01,도개,12.3,8.2,222.0,8.8,6.9,2.0,2.464,0.008,18.2
2015-04-02,도개,12.0,8.1,222.0,9.2,6.5,1.9,2.228,0.007,16.0
2015-04-03,도개,12.2,7.9,222.0,10.6,6.5,1.9,2.03,0.006,14.1
2015-04-04,도개,12.5,8.0,221.0,11.5,6.2,2.1,2.029,0.005,16.1
2015-04-05,도개,12.3,8.0,221.0,11.8,6.0,2.0,2.029,0.006,18.1
2015-04-06,도개,12.5,8.0,224.0,11.8,5.8,2.1,2.137,0.009,8.4
2015-04-07,도개,12.3,7.9,224.0,11.5,5.9,2.2,2.347,0.009,8.0
2015-04-08,도개,12.1,7.7,228.0,11.0,6.5,2.3,2.339,0.011,8.1
2015-04-09,도개,12.7,7.9,231.0,11.5,7.0,2.5,,0.011,7.7
2015-04-10,도개,13.2,8.1,231.0,11.9,7.1,2.2,2.276,0.01,8.4
2015-04-11,도개,13.7,8.1,232.0,11.8,9.7,2.2,2.511,0.009,10.1
2015-04-12,도개,13.6,8.2,232.0,11.7,12.3,2.3,2.586,0.01,10.7
2015-04-13,도개,12.9,8.0,232.0,10.2,7.7,2.2,2.55,0.011,10.1
2015-04-14,도개,13.0,8.0,232.0,9.0,6.7,2.1,2.573,0.011,7.7
2015-04-15,도개,13.1,8.0,235.0,9.0,6.6,1.9,2.775,0.011,6.8
2015-04-16,도개,13.2,7.9,239.0,8.9,7.3,1.9,2.919,0.012,7.7
2015-04-17,도개,13.7,7.9,223.0,9.6,7.3,2.0,2.953,0.011,8.2
2015-04-18,도개,14.0,7.8,198.0,10.3,6.2,2.2,,0.01,7.3
2015-04-19,도개,13.8,7.7,196.0,10.2,6.2,1.9,1.937,0.01,8.2
2015-04-20,도개,13.9,7.7,200.0,10.1,7.4,1.8,1.85,0.011,8.2
2015-04-21,도개,14.6,7.7,199.0,10.0,6.7,1.8,2.138,0.011,6.9
2015-04-22,도개,15.1,7.9,197.0,10.2,7.0,1.9,2.289,0.011,7.8
2015-04-23,도개,15.0,7.8,196.0,9.9,7.3,1.9,,0.009,8.7
2015-04-24,도개,15.4,8.1,193.0,10.2,7.5,1.8,,0.007,11.1
2015-04-25,도개,15.7,8.2,193.0,10.1,7.4,1.8,2.235,0.008,12.9
2015-04-26,도개,16.9,8.3,194.0,10.4,7.2,2.0,2.192,0.008,12.8
2015-04-27,도개,18.0,8.3,193.0,10.0,6.9,2.0,2.217,0.009,11.6
2015-04-28,도개,18.1,8.4,191.0,10.0,7.0,1.9,2.183,0.011,10.8
2015-04-29,도개,17.2,8.3,190.0,9.9,7.1,2.0,2.089,0.011,13.7
2015-04-30,도개,18.6,8.2,189.0,9.6,6.8,1.9,2.143,0.011,9.7
2015-05-01,도개,19.6,8.3,189.0,9.5,7.0,1.9,2.186,0.014,11.0
2015-05-02,도개,19.2,8.3,189.0,9.4,9.2,1.9,2.203,0.015,10.7
2015-05-03,도개,18.8,8.3,188.0,9.2,9.6,1.8,2.24,0.015,13.9
2015-05-04,도개,19.1,8.0,188.0,8.4,8.2,1.7,2.372,0.009,10.2
2015-05-05,도개,19.0,7.7,188.0,7.6,11.0,1.5,2.464,0.01,6.0
2015-05-06,도개,19.3,7.7,189.0,7.6,10.4,1.6,2.404,0.014,6.0
2015-05-07,도개,19.6,7.8,188.0,7.5,8.9,1.5,2.382,0.015,5.7
2015-05-08,도개,19.5,7.9,189.0,7.6,8.1,1.5,2.485,0.019,7.3
2015-05-09,도개,19.9,7.9,190.0,7.6,11.4,1.5,2.489,0.021,7.9
2015-05-10,도개,21.2,7.9,190.0,7.5,17.1,1.5,2.647,0.035,6.4
2015-05-11,도개,20.9,7.8,190.0,7.4,14.5,1.4,2.575,0.03,5.4
2015-05-12,도개,20.3,7.7,190.0,7.4,11.1,1.8,2.228,0.013,7.4
2015-05-13,도개,20.2,8.0,191.0,8.2,15.3,2.3,1.984,0.007,11.1
2015-05-14,도개,20.5,8.0,192.0,8.3,15.5,2.4,2.211,0.006,16.5
2015-05-15,도개,21.0,8.3,191.0,9.0,14.2,2.5,2.207,0.011,23.8
2015-05-16,도개,21.0,8.4,194.0,9.1,14.3,2.6,2.315,0.013,28.5
2015-05-17,도개,21.4,8.4,195.0,9.1,14.1,2.6,2.322,0.015,24.5
2015-05-18,도개,21.0,8.6,195.0,9.5,14.3,3.0,2.335,0.017,32.5
2015-05-19,도개,21.3,8.6,196.0,9.5,14.3,3.0,2.377,0.016,31.6
2015-05-20,도개,21.3,8.8,198.0,10.1,14.5,3.4,2.529,0.018,40.4
2015-05-21,도개,21.6,8.9,199.0,9.9,14.7,3.5,2.576,0.017,40.7
2015-05-22,도개,22.7,9.0,198.0,10.2,14.5,3.5,2.528,0.016,31.4
2015-05-23,도개,22.7,9.0,192.0,10.8,14.6,,2.474,0.019,29.5
2015-05-24,도개,23.6,9.0,191.0,10.5,14.3,,2.471,0.021,21.5
2015-05-25,도개,24.1,8.9,188.0,10.1,14.2,2.8,2.534,0.028,14.1
2015-05-26,도개,24.3,8.9,191.0,10.1,14.3,2.7,2.638,0.024,11.3
2015-05-27,도개,24.8,9.0,191.0,10.1,14.1,2.7,2.932,0.006,8.3
2015-05-28,도개,24.9,9.0,195.0,10.2,13.8,2.7,2.657,0.005,9.1
2015-05-29,도개,25.4,9.0,195.0,10.4,13.8,2.6,2.528,0.007,8.1
2015-05-30,도개,24.5,9.0,192.0,10.8,13.9,2.8,2.73,0.01,14.8
2015-05-31,도개,25.3,9.0,187.0,10.6,13.7,2.8,2.772,0.008,14.6
2015-06-01,도개,25.9,9.0,184.0,10.4,13.5,2.8,2.75,0.009,11.6
2015-06-02,도개,25.3,9.0,175.0,11.2,13.4,3.0,2.8,0.014,4.2
2015-06-03,도개,24.1,8.9,181.0,10.1,14.5,3.1,2.919,0.013,5.7
2015-06-04,도개,24.4,8.9,201.0,9.4,15.6,3.2,,0.015,5.9
2015-06-05,도개,23.7,8.8,198.0,9.2,15.4,3.0,2.131,0.013,5.2
2015-06-06,도개,23.8,8.6,201.0,8.5,15.4,3.1,2.142,0.011,4.9
2015-06-07,도개,23.8,8.5,201.0,7.7,15.3,3.1,2.178,0.014,5.7
2015-06-08,도개,23.5,8.4,205.0,7.8,15.3,3.0,2.082,0.014,4.4
2015-06-09,도개,24.2,8.5,208.0,7.9,15.0,3.0,2.003,0.013,3.7
2015-06-10,도개,25.3,8.4,210.0,7.0,15.0,3.0,2.028,0.014,3.8
2015-06-11,도개,24.5,8.6,208.0,6.9,14.9,3.0,2.19,0.015,4.4
2015-06-12,도개,24.7,8.7,208.0,7.1,15.1,3.2,2.376,0.018,5.4
2015-06-13,도개,24.5,8.7,204.0,7.2,15.5,3.4,2.409,0.019,5.4
2015-06-14,도개,24.5,8.2,207.0,6.0,16.2,3.2,2.398,0.021,3.8
2015-06-15,도개,25.4,8.4,,6.5,16.2,3.3,2.321,0.018,5.4
2015-06-16,도개,25.2,8.7,,7.7,15.7,3.5,2.15,0.01,8.0
2015-06-17,도개,25.2,8.8,200.0,8.7,18.2,3.6,2.182,0.008,7.8
2015-06-18,도개,25.0,8.9,196.0,9.0,,3.8,2.394,0.009,9.3
2015-06-19,도개,25.4,8.8,199.0,7.9,15.8,3.6,2.64,0.012,8.9
2015-06-20,도개,25.4,8.9,187.0,,16.8,3.7,2.58,0.023,8.8
2015-06-21,도개,25.2,8.9,199.0,9.8,16.8,3.7,2.489,0.03,8.8
2015-06-22,도개,25.6,9.0,199.0,9.4,15.6,3.8,2.99,0.025,9.8
2015-06-23,도개,26.1,8.9,189.0,9.4,18.7,3.7,2.894,0.013,10.7
2015-06-24,도개,26.4,9.1,174.0,10.5,23.5,4.1,2.744,0.015,14.9
2015-06-25,도개,25.5,9.2,172.0,9.7,28.8,3.7,3.003,0.011,16.5
2015-06-26,도개,24.7,8.8,175.0,7.7,36.7,3.4,,0.012,9.3
2015-06-27,도개,24.3,7.8,184.0,7.4,,3.3,2.666,0.012,4.6
2015-06-28,도개,24.8,7.7,192.0,7.5,,3.3,2.665,0.027,3.9
2015-06-29,도개,25.7,7.9,196.0,7.0,,3.2,,0.026,3.5
2015-06-30,도개,25.0,8.2,,6.8,20.9,3.1,2.585,0.012,4.4
2015-07-01,도개,25.2,8.1,180.0,7.4,16.1,3.1,,0.015,20.8
2015-07-02,도개,26.3,8.5,177.0,8.4,16.3,3.2,,0.018,25.1
2015-07-03,도개,26.4,8.9,168.0,9.4,16.3,3.2,1.974,0.02,27.7
2015-07-04,도개,26.5,9.0,140.0,9.7,16.7,3.1,2.23,0.024,36.6
2015-07-05,도개,26.5,9.0,126.0,9.5,16.3,3.5,1.963,0.027,28.2
2015-07-06,도개,26.3,9.0,,8.8,15.9,3.4,,0.025,19.8
2015-07-07,도개,25.8,8.9,174.0,8.0,15.6,3.3,1.745,0.017,14.9
2015-07-08,도개,24.6,8.3,194.0,6.1,16.3,3.4,1.942,0.016,18.5
2015-07-09,도개,24.0,7.7,198.0,5.8,22.1,3.5,2.074,0.025,17.3
2015-07-10,도개,24.3,7.5,195.0,6.4,23.9,3.3,2.313,0.04,
2015-07-11,도개,25.3,7.4,192.0,7.0,23.6,3.0,2.386,0.057,
2015-07-12,도개,24.9,7.3,191.0,7.3,22.4,3.2,2.797,0.055,6.1
2015-07-13,도개,24.0,7.2,194.0,6.8,23.7,3.4,3.272,0.055,4.7
2015-07-14,도개,25.3,7.5,193.0,7.7,21.4,3.4,3.202,0.05,8.2
2015-07-15,도개,25.9,7.9,185.0,9.6,18.7,3.5,2.928,0.036,22.9
2015-07-16,도개,25.0,7.9,183.0,9.3,17.5,3.5,2.974,0.028,30.0
2015-07-17,도개,25.0,8.1,187.0,7.6,17.1,3.6,2.787,0.028,32.3
2015-07-18,도개,26.1,8.8,186.0,11.4,16.4,4.4,2.779,0.032,34.9
2015-07-19,도개,26.9,8.9,175.0,11.4,15.6,4.1,2.98,0.03,24.8
2015-07-20,도개,26.0,8.6,174.0,10.2,15.4,4.0,2.766,0.024,26.4
2015-07-21,도개,26.8,8.6,178.0,9.7,15.0,4.0,2.656,0.027,14.6
2015-07-22,도개,27.2,8.5,182.0,8.7,15.0,3.8,2.567,0.031,16.1
2015-07-23,도개,26.8,8.4,194.0,7.9,19.3,3.5,2.414,0.029,22.5
2015-07-24,도개,26.6,8.5,226.0,7.3,30.3,2.7,2.187,0.026,22.6
2015-07-25,도개,26.8,8.3,229.0,7.3,31.0,2.6,2.31,0.027,23.2
