년/월/일,측정소명_DAY,보상류수위_DAY,보하류수위_DAY,유입량_DAY,저수량_DAY,공용량_DAY,총방류량_DAY
2013-10-22,구미보, , , , , , 
2013-10-21,구미보, , , , , , 
2013-10-20,구미보, , , , , , 
2013-10-19,구미보, , , , , , 
2013-10-18,구미보, , , , , , 
2013-10-17,구미보, , , , , , 
2013-10-16,구미보, , , , , , 
2013-10-15,구미보, , , , , , 
2013-10-14,구미보, , , , , , 
2013-10-13,구미보, , , , , , 
2013-10-12,구미보, , , , , , 
2013-10-11,구미보, , , , , , 
2013-10-10,구미보, , , , , , 
2013-10-09,구미보, , , , , , 
2013-10-08,구미보, , , , , , 
2013-10-07,구미보, , , , , , 
2013-10-06,구미보, , , , , , 
2013-10-05,구미보, , , , , , 
2013-10-04,구미보, , , , , , 
2013-10-03,구미보, , , , , , 
2013-10-02,구미보, , , , , , 
2013-10-01,구미보, , , , , , 
2013-09-30,구미보, , , , , , 
2013-09-29,구미보, , , , , , 
2013-09-28,구미보, , , , , , 
2013-09-27,구미보, , , , , , 
2013-09-26,구미보, , , , , , 
2013-09-25,구미보, , , , , , 
2013-09-24,구미보, , , , , , 
2013-09-23,구미보, , , , , , 
2013-09-22,구미보, , , , , , 
2013-09-21,구미보, , , , , , 
2013-09-20,구미보, , , , , , 
2013-09-19,구미보, , , , , , 
2013-09-18,구미보, , , , , , 
2013-09-17,구미보, , , , , , 
2013-09-16,구미보, , , , , , 
2013-09-15,구미보, , , , , , 
2013-09-14,구미보, , , , , , 
2013-09-13,구미보, , , , , , 
2013-09-12,구미보, , , , , , 
2013-09-11,구미보, , , , , , 
2013-09-10,구미보, , , , , , 
2013-09-09,구미보, , , , , , 
2013-09-08,구미보, , , , , , 
2013-09-07,구미보, , , , , , 
2013-09-06,구미보, , , , , , 
2013-09-05,구미보, , , , , , 
2013-09-04,구미보, , , , , , 
2013-09-03,구미보, , , , , , 
2013-09-02,구미보, , , , , , 
2013-09-01,구미보, , , , , , 
2013-08-31,구미보, , , , , , 
2013-08-30,구미보, , , , , , 
2013-08-29,구미보, , , , , , 
2013-08-28,구미보, , , , , , 
2013-08-27,구미보, , , , , , 
2013-08-26,구미보, , , , , , 
2013-08-25,구미보, , , , , , 
2013-08-24,구미보, , , , , , 
2013-08-23,구미보, , , , , , 
2013-08-22,구미보, , , , , , 
2013-08-21,구미보, , , , , , 
2013-08-20,구미보, , , , , , 
2013-08-19,구미보, , , , , , 
2013-08-18,구미보, , , , , , 
2013-08-17,구미보, , , , , , 
2013-08-16,구미보, , , , , , 
2013-08-15,구미보, , , , , , 
2013-08-14,구미보, , , , , , 
2013-08-13,구미보, , , , , , 
2013-08-12,구미보, , , , , , 
2013-08-11,구미보, , , , , , 
2013-08-10,구미보, , , , , , 
2013-08-09,구미보, , , , , , 
2013-08-08,구미보, , , , , , 
2013-08-07,구미보, , , , , , 
2013-08-06,구미보, , , , , , 
2013-08-05,구미보, , , , , , 
2013-08-04,구미보, , , , , , 
2013-08-03,구미보, , , , , , 
2013-08-02,구미보, , , , , , 
2013-08-01,구미보, , , , , , 
2013-07-31,구미보, , , , , , 
2013-07-30,구미보, , , , , , 
2013-07-29,구미보, , , , , , 
2013-07-28,구미보, , , , , , 
2013-07-27,구미보, , , , , , 
2013-07-26,구미보, , , , , , 
2013-07-25,구미보, , , , , , 
2013-07-24,구미보, , , , , , 
2013-07-23,구미보, , , , , , 
2013-07-22,구미보, , , , , , 
2013-07-21,구미보, , , , , , 
2013-07-20,구미보, , , , , , 
2013-07-19,구미보, , , , , , 
2013-07-18,구미보, , , , , , 
2013-07-17,구미보, , , , , , 
2013-07-16,구미보, , , , , , 
2013-07-15,구미보, , , , , , 
2013-07-14,구미보, , , , , , 
2013-07-13,구미보, , , , , , 
2013-07-12,구미보, , , , , , 
2013-07-11,구미보, , , , , , 
2013-07-10,구미보, , , , , , 
2013-07-09,구미보, , , , , , 
2013-07-08,구미보, , , , , , 
2013-07-07,구미보, , , , , , 
2013-07-06,구미보, , , , , , 
2013-07-05,구미보, , , , , , 
2013-07-04,구미보, , , , , , 
2013-07-03,구미보, , , , , , 
2013-07-02,구미보, , , , , , 
2013-07-01,구미보, , , , , , 
2013-06-30,구미보, , , , , , 
2013-06-29,구미보, , , , , , 
2013-06-28,구미보, , , , , , 
2013-06-27,구미보, , , , , , 
2013-06-26,구미보, , , , , , 
2013-06-25,구미보, , , , , , 
2013-06-24,구미보, , , , , , 
2013-06-23,구미보, , , , , , 
2013-06-22,구미보, , , , , , 
2013-06-21,구미보, , , , , , 
2013-06-20,구미보, , , , , , 
2013-06-19,구미보, , , , , , 
2013-06-18,구미보, , , , , , 
2013-06-17,구미보, , , , , , 
2013-06-16,구미보, , , , , , 
2013-06-15,구미보, , , , , , 
2013-06-14,구미보, , , , , , 
2013-06-13,구미보, , , , , , 
2013-06-12,구미보, , , , , , 
