년/월/일,측정소명_DAY,보상류수위_DAY,보하류수위_DAY,유입량_DAY,저수량_DAY,공용량_DAY,총방류량_DAY
2013-07-03,이포보, , , , , , 
2013-07-02,이포보, , , , , , 
2013-07-01,이포보, , , , , , 
2013-06-30,이포보, , , , , , 
2013-06-29,이포보, , , , , , 
2013-06-28,이포보, , , , , , 
2013-06-27,이포보, , , , , , 
2013-06-26,이포보, , , , , , 
2013-06-25,이포보, , , , , , 
2013-06-24,이포보, , , , , , 
2013-06-23,이포보, , , , , , 
2013-06-22,이포보, , , , , , 
2013-06-21,이포보, , , , , , 
2013-06-20,이포보, , , , , , 
2013-06-19,이포보, , , , , , 
2013-06-18,이포보, , , , , , 
2013-06-17,이포보, , , , , , 
2013-06-16,이포보, , , , , , 
2013-06-15,이포보, , , , , , 
2013-06-14,이포보, , , , , , 
2013-06-13,이포보, , , , , , 
2013-06-12,이포보, , , , , , 
2013-06-11,이포보, , , , , , 
2013-06-10,이포보, , , , , , 
2013-06-09,이포보, , , , , , 
2013-06-08,이포보, , , , , , 
2013-06-07,이포보, , , , , , 
2013-06-06,이포보, , , , , , 
2013-06-05,이포보, , , , , , 
2013-06-04,이포보, , , , , , 
2013-06-03,이포보, , , , , , 
2013-06-02,이포보, , , , , , 
2013-06-01,이포보, , , , , , 
2013-05-31,이포보, , , , , , 
2013-05-30,이포보, , , , , , 
2013-05-29,이포보, , , , , , 
2013-05-28,이포보, , , , , , 
2013-05-27,이포보, , , , , , 
2013-05-26,이포보, , , , , , 
2013-05-25,이포보, , , , , , 
2013-05-24,이포보, , , , , , 
2013-05-23,이포보, , , , , , 
2013-05-22,이포보, , , , , , 
2013-05-21,이포보, , , , , , 
2013-05-20,이포보, , , , , , 
2013-05-19,이포보, , , , , , 
2013-05-18,이포보, , , , , , 
2013-05-17,이포보, , , , , , 
2013-05-16,이포보, , , , , , 
2013-05-15,이포보, , , , , , 
2013-05-14,이포보, , , , , , 
2013-05-13,이포보, , , , , , 
2013-05-12,이포보, , , , , , 
2013-05-11,이포보, , , , , , 
2013-05-10,이포보, , , , , , 
2013-05-09,이포보, , , , , , 
2013-05-08,이포보, , , , , , 
2013-05-07,이포보, , , , , , 
2013-05-06,이포보, , , , , , 
2013-05-05,이포보, , , , , , 
2013-05-04,이포보, , , , , , 
2013-05-03,이포보, , , , , , 
2013-05-02,이포보, , , , , , 
2013-05-01,이포보, , , , , , 
2013-04-30,이포보, , , , , , 
2013-04-29,이포보, , , , , , 
2013-04-28,이포보, , , , , , 
2013-04-27,이포보, , , , , , 
2013-04-26,이포보, , , , , , 
2013-04-25,이포보, , , , , , 
2013-04-24,이포보, , , , , , 
2013-04-23,이포보, , , , , , 
2013-04-22,이포보, , , , , , 
2013-04-21,이포보, , , , , , 
2013-04-20,이포보, , , , , , 
2013-04-19,이포보, , , , , , 
2013-04-18,이포보, , , , , , 
2013-04-17,이포보, , , , , , 
2013-04-16,이포보, , , , , , 
2013-04-15,이포보, , , , , , 
2013-04-14,이포보, , , , , , 
2013-04-13,이포보, , , , , , 
2013-04-12,이포보, , , , , , 
2013-04-11,이포보, , , , , , 
2013-04-10,이포보, , , , , , 
2013-04-09,이포보, , , , , , 
2013-04-08,이포보, , , , , , 
2013-04-07,이포보, , , , , , 
2013-04-06,이포보, , , , , , 
2013-04-05,이포보, , , , , , 
2013-04-04,이포보, , , , , , 
2013-04-03,이포보, , , , , , 
2013-04-02,이포보, , , , , , 
2013-04-01,이포보, , , , , , 
2013-03-31,이포보, , , , , , 
2013-03-30,이포보, , , , , , 
2013-03-29,이포보, , , , , , 
2013-03-28,이포보, , , , , , 
2013-03-27,이포보, , , , , , 
2013-03-26,이포보, , , , , , 
2013-03-25,이포보, , , , , , 
2013-03-24,이포보, , , , , , 
2013-03-23,이포보, , , , , , 
2013-03-22,이포보, , , , , , 
2013-03-21,이포보, , , , , , 
2013-03-20,이포보, , , , , , 
2013-03-19,이포보, , , , , , 
2013-03-18,이포보, , , , , , 
2013-03-17,이포보, , , , , , 
2013-03-16,이포보, , , , , , 
2013-03-15,이포보, , , , , , 
2013-03-14,이포보, , , , , , 
2013-03-13,이포보, , , , , , 
2013-03-12,이포보, , , , , , 
2013-03-11,이포보, , , , , , 
2013-03-10,이포보, , , , , , 
2013-03-09,이포보, , , , , , 
2013-03-08,이포보, , , , , , 
2013-03-07,이포보, , , , , , 
2013-03-06,이포보, , , , , , 
2013-03-05,이포보, , , , , , 
2013-03-04,이포보, , , , , , 
2013-03-03,이포보, , , , , , 
